advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	200k_500k	200k - 500k	BE	Belgium	41	1	20499958	8200000	37459	9600
sp.a	sp.a	57253967150	Facebook	200k_500k	200k - 500k	BE	Belgium	27	1	13499969	5399998	48972	14899
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	200k_500k	200k - 500k	BE	Belgium	25	1	12499942	4999987	120974	24499
Vlaams Belang	Vlaams Belang	56605856504	Facebook	200k_500k	200k - 500k	BE	Belgium	18	1	8999982	3600000	69982	15500
European Parliament		178362315106	Facebook	200k_500k	200k - 500k	BE	Belgium	16	1	6512462	2604990	53012	11512
Facebook Brussels	Facebook	287739491272583	Facebook	200k_500k	200k - 500k	BE	Belgium	8	1	3999991	1599999	39991	7999
Sign for my Future		1345513882259768	Facebook	200k_500k	200k - 500k	BE	Belgium	7	1	3499994	1400000	30993	6500
Kialo		729627343834501	Facebook	200k_500k	200k - 500k	BE	Belgium	29	1	1699268	679708	14613	2956
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	200k_500k	200k - 500k	BE	Belgium	3	1	1499997	600000	6997	2000
Open Vld	Open Vld	53668151866	Facebook	200k_500k	200k - 500k	BE	Belgium	3	1	1499996	599999	10996	2499
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	200k_500k	200k - 500k	BE	Belgium	3	1	1499994	599998	6996	1999
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999998	400000	9998	2000
Groen	Groen	84920854319	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999998	400000	1998	1000
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999998	400000	1998	1000
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999998	400000	9998	2000
Bart De Wever		24079407056	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999998	400000	9998	2000
IKEA	IKEA	112961202185776	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999997	400000	1997	1000
European Greens	European Greens	141366725876424	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	999974	399990	5997	1499
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	200k_500k	200k - 500k	BE	Belgium	16	1	575851	230341	1307	334
John Crombez	sp.a	264131406977201	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	4999	1000
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	499	100
Johan Van Overtveldt		275607285891320	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	999	500
DéFI	DéFI	173518112695794	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	999	500
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	999	500
UNHCR Belgium		948453825344452	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	4999	1000
Le racisme, vous valez mieux que ça		1858720887787052	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	999	500
Cheops		1114045328715740	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499999	200000	999	500
L'OCCITANE en Provence		161197393938517	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499996	199998	998	499
Solvari België		118790941561498	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499993	199997	4998	999
Salsa Rica Dance Company		727875134045965	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	499681	199873	498	99
Thuisverpleging		372390586890911	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	497853	199141	496	99
The Bamboo Brush Society		1152885191422950	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	165851	66340	1658	331
Européens Sans Frontières		668031516635463	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	108318	43327	163	65
Oxford Academic (Oxford University Press)		188890111132385	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	81269	32507	723	144
Le Monde		14892757589	Facebook	200k_500k	200k - 500k	BE	Belgium	3	1	63704	25481	63	12
Game of Sultans		185311195624361	Facebook	200k_500k	200k - 500k	BE	Belgium	4	1	56437	22575	698	257
Ecobio OBD		250081085939529	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	55422	22169	554	110
Humble Household		1746853745395190	Facebook	200k_500k	200k - 500k	BE	Belgium	4	1	55031	22012	365	73
Bikezac - By Cobags		292443537522136	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	50651	20260	135	67
Miséricorde pour l'Humanité France		596904657000107	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	49280	19712	438	87
Klang der Solidarität		385076005313967	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	43854	17541	38	7
Wholesome Culture		1664959567149320	Facebook	200k_500k	200k - 500k	BE	Belgium	3	1	42983	17193	27	4
Pégase, la page de l’expatriation et des Français à  l’étranger		111021508957258	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	40538	16215	80	40
Greens/EFA in the European Parliament		150527751674751	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	37504	15001	33	6
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	200k_500k	200k - 500k	BE	Belgium	4	1	28386	11354	274	54
Ecogreen		2207467306235731	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	27465	10986	274	54
Clone Evolution		1345821958781389	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	26004	10402	462	231
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	200k_500k	200k - 500k	BE	Belgium	9	1	19770	7908	30	13
Cecilia Malmström		258966159416	Facebook	200k_500k	200k - 500k	BE	Belgium	1	1	14955	5982	29	14
European Youth Event		919232861444360	Facebook	200k_500k	200k - 500k	BE	Belgium	2	1	14311	5724	23	10
