spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	PL	Poland	7328	1654	39654284	10786021	128951	2927
50_100	50 - 100	PL	Poland	3650	1002	29219390	8172597	71040	14082
100_1k	100 - 1k	PL	Poland	2439	604	82980155	33749328	207570	54183
1k_5k	1k - 5k	PL	Poland	233	74	27007033	12684780	100272	26942
5k_10k	5k - 10k	PL	Poland	10	7	550044	274266	7182	1526
10k_50k	10k - 50k	PL	Poland	2	2	424418	212209	6038	1207
