recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	RO	Romania	979	186	11233343	4356342	21012	4296
rd2	Last 2 days	2019-05-15	2019-05-16	RO	Romania	1096	202	25258615	9839710	46614	9601
rd3	Last 3 days	2019-05-14	2019-05-16	RO	Romania	1265	212	42977782	16981846	79660	16651
rd4	Last 4 days	2019-05-13	2019-05-16	RO	Romania	1373	221	60507215	24217853	112306	23794
rd5	Last 5 days	2019-05-12	2019-05-16	RO	Romania	1458	229	73147213	29427112	133629	28675
rd6	Last 6 days	2019-05-11	2019-05-16	RO	Romania	1607	239	86876883	35125109	156561	33935
rw1	Last week	2019-05-10	2019-05-16	RO	Romania	1723	258	106678098	43782927	195200	44193
rw2	Last 2 weeks	2019-05-03	2019-05-16	RO	Romania	2179	324	177886323	74692917	351003	81558
rw3	Last 3 weeks	2019-04-26	2019-05-16	RO	Romania	2660	394	217062468	91509790	425908	100724
rw4	Last 4 weeks	2019-04-19	2019-05-16	RO	Romania	3287	526	262390440	110869132	528566	124565
rm1	Last month	2019-04-17	2019-05-16	RO	Romania	3440	552	277266307	117126113	556709	130859
rm2	Last 2 months	2019-03-18	2019-05-16	RO	Romania	5431	1087	333659210	139265986	691304	155034
rm3	Last 3 months	2019-02-16	2019-05-16	RO	Romania	5944	1207	344697142	143348922	717923	159067
rm6	Last 6 months	2019-01-01	2019-05-16	RO	Romania	6186	1247	350759444	145748544	727151	160878
