recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	PT	Portugal	163	50	606558	235143	1423	344
rd2	Last 2 days	2019-05-16	2019-05-17	PT	Portugal	178	55	1432827	568344	3051	693
rd3	Last 3 days	2019-05-15	2019-05-17	PT	Portugal	192	59	2158835	866483	4282	799
rd4	Last 4 days	2019-05-14	2019-05-17	PT	Portugal	201	63	3101261	1232237	5792	982
rd5	Last 5 days	2019-05-13	2019-05-17	PT	Portugal	216	70	3503566	1415651	6781	1154
rd6	Last 6 days	2019-05-12	2019-05-17	PT	Portugal	223	74	3690056	1494080	7230	1221
rw1	Last week	2019-05-11	2019-05-17	PT	Portugal	256	80	3939323	1596763	8015	1388
rw2	Last 2 weeks	2019-05-04	2019-05-17	PT	Portugal	356	117	8151942	3505935	19129	3387
rw3	Last 3 weeks	2019-04-27	2019-05-17	PT	Portugal	601	183	12683506	5562538	36233	7187
rw4	Last 4 weeks	2019-04-20	2019-05-17	PT	Portugal	1162	267	15368852	6612042	44998	8534
rm1	Last month	2019-04-18	2019-05-17	PT	Portugal	1363	299	16719639	7177615	47760	8920
rm2	Last 2 months	2019-03-19	2019-05-17	PT	Portugal	3269	886	38618798	15572832	120263	18705
rm3	Last 3 months	2019-02-17	2019-05-17	PT	Portugal	3874	1081	49119088	19656550	155775	23401
rm6	Last 6 months	2019-01-01	2019-05-17	PT	Portugal	4115	1132	51268673	20457255	163495	24283
