country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	w020	Week 20	2019-05-13	2019-05-13	471	137	4263965	1680146	7093	2369
HU	Hungary	w019	Week 19	2019-05-06	2019-05-12	1327	463	51942291	21495549	113005	43962
HU	Hungary	w018	Week 18	2019-04-29	2019-05-05	1214	469	35577617	15184571	81726	33902
HU	Hungary	w017	Week 17	2019-04-22	2019-04-28	1054	340	21315159	8341235	43411	14193
HU	Hungary	w016	Week 16	2019-04-15	2019-04-21	840	287	16232272	6693774	34379	11514
HU	Hungary	w015	Week 15	2019-04-08	2019-04-14	987	407	14902551	6414986	28153	8437
HU	Hungary	w014	Week 14	2019-04-01	2019-04-07	783	342	8044926	3238649	24105	5280
HU	Hungary	w013	Week 13	2019-03-25	2019-03-31	493	236	2884894	1153844	9550	3173
HU	Hungary	w012	Week 12	2019-03-18	2019-03-24	458	197	4807279	1940781	18276	4515
HU	Hungary	w011	Week 11	2019-03-11	2019-03-17	277	120	3953538	1528710	10196	2607
HU	Hungary	w010	Week 10	2019-03-04	2019-03-10	278	119	1708116	614620	6176	1035
HU	Hungary	w009	Week 9	2019-02-25	2019-03-03	168	81	2136148	788145	5057	686
HU	Hungary	w008	Week 8	2019-02-18	2019-02-24	105	58	473510	177516	1262	282
HU	Hungary	w007	Week 7	2019-02-11	2019-02-17	74	49	520348	180251	1165	204
HU	Hungary	w006	Week 6	2019-02-04	2019-02-10	63	38	1084643	446715	2208	805
HU	Hungary	w005	Week 5	2019-01-28	2019-02-03	88	31	461154	169920	1626	142
HU	Hungary	w004	Week 4	2019-01-21	2019-01-27	58	27	52485	17128	273	23
HU	Hungary	w003	Week 3	2019-01-14	2019-01-20	73	33	192345	55706	568	66
HU	Hungary	w002	Week 2	2019-01-07	2019-01-13	51	27	1135572	554811	1474	530
HU	Hungary	w001	Week 1	2019-01-01	2019-01-06	33	16	31229	13044	293	16
