advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	m	male	MT	Malta	472	1	2947230	892681	29976	1065
Alfred Sant	Alfred Sant	537789116260209	Facebook	m	male	MT	Malta	114	1	2785934	1031799	11820	1468
David Casa	David Casa	193035580892638	Facebook	m	male	MT	Malta	87	1	2068878	584761	6831	461
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	m	male	MT	Malta	114	1	1799026	524532	7308	376
Joe Sammut		433245190070343	Facebook	m	male	MT	Malta	83	1	1703698	655548	7826	838
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	m	male	MT	Malta	16	1	1694649	723844	6871	1718
Josef Caruana		166617437361908	Facebook	m	male	MT	Malta	67	1	1594790	503451	6948	774
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	m	male	MT	Malta	27	1	1010271	382089	4249	652
European Parliament		178362315106	Facebook	m	male	MT	Malta	36	1	911801	385823	3954	513
PD Martin Cauchi Inglott		181379916072401	Facebook	m	male	MT	Malta	52	1	853017	259222	4562	182
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	m	male	MT	Malta	117	1	828315	189622	6432	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	m	male	MT	Malta	42	1	810022	355383	5008	559
Frank Psaila		458318884361628	Facebook	m	male	MT	Malta	76	1	688478	181485	4674	36
David Stellini	David Stellini	1911257335785088	Facebook	m	male	MT	Malta	10	1	518243	231746	1603	264
Kialo		729627343834501	Facebook	m	male	MT	Malta	354	1	438521	180252	2407	539
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	m	male	MT	Malta	22	1	362931	98142	1612	58
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	m	male	MT	Malta	12	1	359608	114275	1060	56
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	m	male	MT	Malta	102	1	327015	87402	6938	0
European Parliament Office in Malta		116353271736965	Facebook	m	male	MT	Malta	8	1	277050	120474	823	103
Live Communications for MEP Elections May 2019		962042630582450	Facebook	m	male	MT	Malta	20	1	264564	85336	1530	0
Ian Borg	Ian Borg	151496594943131	Facebook	m	male	MT	Malta	5	1	257432	110188	316	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	m	male	MT	Malta	54	1	224796	73257	2941	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	m	male	MT	Malta	6	1	192185	66017	533	60
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	m	male	MT	Malta	15	1	190076	41557	991	0
Noel Cassar		290329184871610	Facebook	m	male	MT	Malta	7	1	179765	37510	397	0
