country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EE	Estonia	13_17	13-17	232	106	302235	117636	686	19
EE	Estonia	18_24	18-24	1974	478	3987428	1443704	21042	2795
EE	Estonia	25_34	25-34	2184	530	4871989	1784687	27127	3980
EE	Estonia	35_44	35-44	2149	521	3410990	1212042	19881	2760
EE	Estonia	45_54	45-54	2044	495	2261288	781608	13504	1614
EE	Estonia	55_64	55-64	1524	455	1532518	518512	8863	714
EE	Estonia	65_	65+	1357	402	1016946	339156	5977	452
