age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
65_	65+	EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	7	1	169672	79431	286	79
65_	65+	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	36	1	139026	29043	610	1
65_	65+	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	85	1	116274	30757	831	13
65_	65+	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	93036	38972	486	107
65_	65+	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	14	1	87483	30959	456	43
65_	65+	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	29	1	83084	33881	403	48
65_	65+	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	27	1	67228	27231	436	40
65_	65+	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	39	1	42852	10847	510	53
65_	65+	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	11	1	39398	8953	240	17
65_	65+	EE	Estonia	Yoko Alender		709212302463805	Facebook	29	1	15060	4573	302	0
65_	65+	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	11165	2547	64	8
65_	65+	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	14	1	9869	2965	87	0
65_	65+	EE	Estonia	Airis Meier Page	Reformierakond	250646808998831	Facebook	2	1	9835	1967	31	0
65_	65+	EE	Estonia	Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	1	1	8818	1763	17	0
65_	65+	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	9	1	8727	1853	128	0
65_	65+	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	37	1	7908	1528	217	2
65_	65+	EE	Estonia	Riho Terras		2217643278496367	Facebook	3	1	6343	1793	43	4
65_	65+	EE	Estonia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	39	1	5862	2680	9	3
65_	65+	EE	Estonia	European Parliament		178362315106	Facebook	8	1	5283	1490	54	7
65_	65+	EE	Estonia	MTÜ Eesti Tuumajaam		153182254702931	Facebook	1	1	5273	1054	10	0
65_	65+	EE	Estonia	Reformierakond	Reformierakond	80124492882	Facebook	3	1	5083	2447	53	0
65_	65+	EE	Estonia	Riina Solman		2003524753215343	Facebook	1	1	4636	927	9	0
65_	65+	EE	Estonia	Civil Liberties Union for Europe		1424938757739868	Facebook	1	1	4552	910	9	0
65_	65+	EE	Estonia	Edasi.org		165505543854570	Facebook	1	1	4470	894	8	0
65_	65+	EE	Estonia	Kalle Laanet Page	Reformierakond	141202956796859	Facebook	1	1	4464	892	8	0
