age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	UK	United Kingdom	3305	928	6639121	2087006	56399	2010
18_24	18-24	UK	United Kingdom	43760	4722	139248396	49745873	1529692	199962
25_34	25-34	UK	United Kingdom	47465	5065	184508986	65302161	2108360	302231
35_44	35-44	UK	United Kingdom	50730	5043	160552206	54771740	2005835	283707
45_54	45-54	UK	United Kingdom	50053	4912	157075583	52549261	2066928	282861
55_64	55-64	UK	United Kingdom	47972	4639	132465226	43475190	1778299	233184
65_	65+	UK	United Kingdom	45559	4314	114039540	37061855	1543178	198020
