advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	d125	2019-05-05	ES	Spain	1632	1	430779	52090	24102	0
European Parliament		178362315106	Facebook	d125	2019-05-05	ES	Spain	1	1	333331	166666	1666	333
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	d125	2019-05-05	ES	Spain	169	1	240076	47782	4756	250
GRUNDIG		1508163162762486	Facebook	d125	2019-05-05	ES	Spain	14	1	178439	81648	379	78
Podemos	Unidas Podemos	269212336568846	Facebook	d125	2019-05-05	ES	Spain	12	1	155773	65690	863	368
Podemos Aragón	Podemos Equo	570770963015441	Facebook	d125	2019-05-05	ES	Spain	1	1	45454	18181	90	45
PSOE	PSOE	189318235003	Facebook	d125	2019-05-05	ES	Spain	6	1	41076	18752	128	35
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d125	2019-05-05	ES	Spain	1	1	33333	16666	83	16
Amaya Fernández	PP	486996548359961	Facebook	d125	2019-05-05	ES	Spain	10	1	25232	8034	117	9
JNC Barcelona		178831362254006	Facebook	d125	2019-05-05	ES	Spain	1	1	24999	12500	24	0
Colores Contra la Violencia		491948314339036	Facebook	d125	2019-05-05	ES	Spain	3	1	17383	3525	69	0
Compromís	Compromís	194053080624605	Facebook	d125	2019-05-05	ES	Spain	1	1	16666	8333	41	8
Parlament Europeu a Barcelona	Parlament Europeu a Barcelona	134590246581400	Facebook	d125	2019-05-05	ES	Spain	3	1	15207	3041	41	0
Unidos Mostoles	Unidos Móstoles	795355574130668	Facebook	d125	2019-05-05	ES	Spain	5	1	13603	5663	37	0
Pilar Alegría 2019	PSOE Aragón	1603193216419322	Facebook	d125	2019-05-05	ES	Spain	123	1	13144	923	936	0
Teodoro Sosa, alcalde de Gáldar	Bloque Nacionalista Rural - Nueva Canarias	739632506067610	Facebook	d125	2019-05-05	ES	Spain	1	1	12499	2500	24	0
Bilbainos, Iniciativa por Bilbao		761538397531446	Facebook	d125	2019-05-05	ES	Spain	1	1	12499	2500	24	0
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	d125	2019-05-05	ES	Spain	2	1	11999	3000	39	0
Mikel Buil García	Podemos Navarra	287876011759786	Facebook	d125	2019-05-05	ES	Spain	1	1	9999	2000	19	0
Love Talavera		392089500887392	Facebook	d125	2019-05-05	ES	Spain	1	1	9999	2000	19	0
PP Vilafranca		255041998741785	Facebook	d125	2019-05-05	ES	Spain	2	1	9090	1818	18	0
Espacio Municipalista por Teruel	PODEMOS - EQUO	259729308314802	Facebook	d125	2019-05-05	ES	Spain	1	1	8333	1666	83	16
Álex Pastor	PSC Badalona	2053966338189807	Facebook	d125	2019-05-05	ES	Spain	4	1	7498	1499	148	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d125	2019-05-05	ES	Spain	12	1	7142	1696	53	0
Populares Cortegana	Javier Aparicio	916451548365332	Facebook	d125	2019-05-05	ES	Spain	1	1	7142	1428	14	0
ADÑ	ADÑ	542028829571357	Facebook	d125	2019-05-05	ES	Spain	1	1	7042	2816	14	7
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	d125	2019-05-05	ES	Spain	2	1	6666	3333	66	0
Antonio García Marichal	Antonio Miguel García Marichal	266888690629486	Facebook	d125	2019-05-05	ES	Spain	2	1	6666	1666	22	0
Junts per Gandesa	Partit Demòcrata	389273491901391	Facebook	d125	2019-05-05	ES	Spain	2	1	5998	1000	198	0
Diana Morant Ripoll	PSPV-PSOE Gandia	395203127349684	Facebook	d125	2019-05-05	ES	Spain	1	1	4999	2500	49	0
VoteWatch Europe		355087424564148	Facebook	d125	2019-05-05	ES	Spain	5	1	4673	2044	9	2
Idoia Villanueva Ruiz	Idoia Villanueva Ruiz	1677528669232087	Facebook	d125	2019-05-05	ES	Spain	4	1	4645	1065	16	0
Andrés Villena	Andres Villena Oliver 	1652106831732050	Facebook	d125	2019-05-05	ES	Spain	1	1	4545	909	8	0
Hospitalet con Cs		395943987479584	Facebook	d125	2019-05-05	ES	Spain	1	1	4545	909	9	0
Igaxes		140361369318004	Facebook	d125	2019-05-05	ES	Spain	1	1	4545	2272	11	2
Arturo Aliaga López	PAR	696833660500986	Facebook	d125	2019-05-05	ES	Spain	1	1	4542	908	45	9
Izquierda Nacional de los Trabajadores - INTRA -  Figueres		398513670329567	Facebook	d125	2019-05-05	ES	Spain	1	1	4542	908	8	0
Jesús Santos	Unidas Podemos	1262476947185382	Facebook	d125	2019-05-05	ES	Spain	6	1	4388	1583	79	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	d125	2019-05-05	ES	Spain	1	1	3839	767	6	0
ACNUR Comite español		94118672764	Facebook	d125	2019-05-05	ES	Spain	2	1	3807	1631	3	0
Ara Eivissa	Jose Sanchez Rubiño	478096949345707	Facebook	d125	2019-05-05	ES	Spain	2	1	3749	1125	61	0
Alpe Formación		132752580139891	Facebook	d125	2019-05-05	ES	Spain	1	1	3124	625	6	0
Falun Dafa en España		130676134285856	Facebook	d125	2019-05-05	ES	Spain	1	1	2631	526	5	0
Equo Berdeak		259010954121697	Facebook	d125	2019-05-05	ES	Spain	1	1	2272	454	22	4
Mónica Monterreal Barrios	Podemos	318355535505198	Facebook	d125	2019-05-05	ES	Spain	2	1	2142	857	28	0
Som VNG	Som VNG	435703536588064	Facebook	d125	2019-05-05	ES	Spain	1	1	1999	1000	19	0
24Bottles		126060760828576	Facebook	d125	2019-05-05	ES	Spain	11	1	1979	459	20	0
Cruz Roja Española		116952045157	Facebook	d125	2019-05-05	ES	Spain	1	1	1818	909	9	1
Héctor Illueca Ballester	Unidas Podemos	267663367485459	Facebook	d125	2019-05-05	ES	Spain	1	1	1612	322	3	0
AT Formación-Animals&Training		703402856340179	Facebook	d125	2019-05-05	ES	Spain	1	1	1470	294	2	0
Montserrat Candini	Partit Demòcrata	397244293705295	Facebook	d125	2019-05-05	ES	Spain	1	1	1428	714	14	0
Partit Europeista de Sitges		1191612797572055	Facebook	d125	2019-05-05	ES	Spain	1	1	1428	714	14	0
No es política, Es Seseña	Partido Popular Seseña	207541725927600	Facebook	d125	2019-05-05	ES	Spain	3	1	1427	461	22	0
Llibertat Llucmajor	Alexandro Gaffar	332236716900076	Facebook	d125	2019-05-05	ES	Spain	3	1	1388	277	27	0
European Laurel		322124128611587	Facebook	d125	2019-05-05	ES	Spain	1	1	1262	252	2	0
Dani Pérez		573508279661673	Facebook	d125	2019-05-05	ES	Spain	1	1	1204	602	6	1
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	d125	2019-05-05	ES	Spain	1	1	999	200	19	0
PCPE Cantabria - Juventud del Partido Comunista de los Pueblos de España		375031656232700	Facebook	d125	2019-05-05	ES	Spain	1	1	999	200	17	0
San Joan de les Abadesses, Un Pueblo Fénix		154492497925927	Facebook	d125	2019-05-05	ES	Spain	4	1	956	0	94	0
Partido Popular de Salamanca		110903562266070	Facebook	d125	2019-05-05	ES	Spain	1	1	943	188	1	0
