gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	18	1	1176315	458308	3272	589
f	female	EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	8	1	1175361	533173	2720	729
f	female	EE	Estonia	European Parliament		178362315106	Facebook	24	1	980071	421464	8989	2218
f	female	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	29	1	946062	367319	3194	415
f	female	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	735916	310630	2807	876
f	female	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	91	1	637219	158587	4589	45
f	female	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	39	1	536390	116452	2611	72
f	female	EE	Estonia	Veriff		959442754113350	Facebook	3	1	396159	171604	645	129
f	female	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	25	1	364993	152415	2166	246
f	female	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	335519	123540	1413	189
f	female	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	40	1	297474	78127	3819	399
f	female	EE	Estonia	European Greens	European Greens	141366725876424	Facebook	11	1	152117	58597	582	95
f	female	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	11	1	145446	32152	799	76
f	female	EE	Estonia	Yoko Alender		709212302463805	Facebook	34	1	111768	32647	2484	0
f	female	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	31	1	110251	29477	1414	0
f	female	EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	10	1	95331	26018	583	0
f	female	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	36	1	76235	16290	2290	0
f	female	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	9	1	74143	16545	453	0
f	female	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	73761	16822	498	74
f	female	EE	Estonia	Kialo		729627343834501	Facebook	353	1	72438	28428	482	118
f	female	EE	Estonia	Ablo		299078570887332	Facebook	4	1	64995	12999	395	0
f	female	EE	Estonia	Riho Terras		2217643278496367	Facebook	3	1	54093	12018	300	40
f	female	EE	Estonia	Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	4	1	52995	9999	395	0
f	female	EE	Estonia	Rimi Eesti		217485440760	Facebook	1	1	50232	25116	250	50
f	female	EE	Estonia	Riina Solman		2003524753215343	Facebook	1	1	49998	9999	99	0
