advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Romania #nuepsd	Future Innovation	293215748279337	Facebook	neamt_county	Neamț County	RO	Romania	14	1	204403	102018	212	105
Consiliul Județean Neamț		277175176075548	Facebook	neamt_county	Neamț County	RO	Romania	1	1	197235	98618	1035	207
România în primul rând	Future Innovation	770704223323599	Facebook	neamt_county	Neamț County	RO	Romania	39	1	106902	53015	110	22
Ziar Piatra Neamt	Media PR Grup	183473261723511	Facebook	neamt_county	Neamț County	RO	Romania	1	1	49999	10000	20	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	neamt_county	Neamț County	RO	Romania	177	1	23249	10548	48	10
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	neamt_county	Neamț County	RO	Romania	90	1	21020	9416	45	12
PNL Neamt		1587678041519354	Facebook	neamt_county	Neamț County	RO	Romania	3	1	19997	7000	62	0
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	neamt_county	Neamț County	RO	Romania	22	1	17610	6109	32	6
Mugur Cozmanciuc	Ursu Irina Mirela	772823779394341	Facebook	neamt_county	Neamț County	RO	Romania	5	1	16209	6636	25	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	neamt_county	Neamț County	RO	Romania	126	1	15409	6598	23	5
Asaftei Ion		1850384708609767	Facebook	neamt_county	Neamț County	RO	Romania	4	1	11996	2000	83	0
PSD Bicaz		1016828251779691	Facebook	neamt_county	Neamț County	RO	Romania	1	1	9999	5000	20	0
Cornel Radu Loghin	RADU-LOGHIN CORNEL	429437337859107	Facebook	neamt_county	Neamț County	RO	Romania	7	1	8639	2050	5	0
PRO România Neamț		1917191885070563	Facebook	neamt_county	Neamț County	RO	Romania	1	1	6577	3288	13	0
European Parliament		178362315106	Facebook	neamt_county	Neamț County	RO	Romania	92	1	6433	2947	28	5
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	neamt_county	Neamț County	RO	Romania	80	1	5830	2559	19	4
Corina Cretu	Corina Cretu	200813406761691	Facebook	neamt_county	Neamț County	RO	Romania	27	1	5413	2671	11	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	neamt_county	Neamț County	RO	Romania	37	1	5079	2344	7	1
Ziar Targu Neamt	Media PR Grup	396497857071198	Facebook	neamt_county	Neamț County	RO	Romania	1	1	4999	1000	20	0
George Simion	George Simion	2212856535602171	Facebook	neamt_county	Neamț County	RO	Romania	14	1	4535	1784	9	1
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	neamt_county	Neamț County	RO	Romania	15	1	4028	1817	4	0
Politice.net	politice.net	2546711162025064	Facebook	neamt_county	Neamț County	RO	Romania	12	1	3396	1653	3	0
Dragos Benea	Partidul Social Democrat	447787405313835	Facebook	neamt_county	Neamț County	RO	Romania	2	1	3251	1415	2	0
Calin Popescu Tariceanu		227922987222524	Facebook	neamt_county	Neamț County	RO	Romania	7	1	2998	1499	4	0
Marius Bodea	Marius Bodea	1514760912172050	Facebook	neamt_county	Neamț County	RO	Romania	4	1	2518	994	2	0
