country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	13_17	13-17	1106	647	1546756	624742	3532	718
HU	Hungary	18_24	18-24	5055	1487	40642210	17310660	83945	27558
HU	Hungary	25_34	25-34	5680	1596	36007827	15093268	85714	26812
HU	Hungary	35_44	35-44	5659	1590	30727648	12734465	72256	23941
HU	Hungary	45_54	45-54	5479	1542	28410912	11736970	67706	23628
HU	Hungary	55_64	55-64	4853	1461	33180213	13377216	79960	28557
HU	Hungary	65_	65+	4333	1354	27756833	10810063	70705	24534
