spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	ES	Spain	24166	2141	190629412	47614964	2085221	173
50_100	50 - 100	ES	Spain	24296	2072	2362908	831323	13412	1186
100_1k	100 - 1k	ES	Spain	2952	541	252633076	108426782	998230	274621
1k_5k	1k - 5k	ES	Spain	313	68	138206417	63604893	1004012	203374
5k_10k	5k - 10k	ES	Spain	17	10	9140646	4570127	91721	45692
10k_50k	10k - 50k	ES	Spain	3	2	2017856	1008929	100792	20158
