country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HR	Croatia	0_1k	0 - 1k	2892	749	36676847	12988280	119112	10668
HR	Croatia	1k_5k	1k - 5k	89	32	3506690	1692471	19060	3973
HR	Croatia	5k_10k	5k - 10k	7	5	12083	5933	299	81
HR	Croatia	10k_50k	10k - 50k	1	1	7153	3576	318	63
