age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	IT	Italy	1638	685	6637705	2427852	22823	1000
18_24	18-24	IT	Italy	11423	3746	58565554	22300394	240915	24619
25_34	25-34	IT	Italy	13363	4211	61326589	22854890	295777	32899
35_44	35-44	IT	Italy	13574	4202	49526293	17904737	276789	29455
45_54	45-54	IT	Italy	13197	4086	57918620	20556072	340113	34979
55_64	55-64	IT	Italy	12038	3866	55613703	19774400	328840	32600
65_	65+	IT	Italy	10509	3433	40254965	14153644	246802	23299
