region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_finland	Central Finland	FI	Finland	1992	416	553104	137216	8104	593
central_ostrobothnia	Central Ostrobothnia	FI	Finland	1515	323	83584	18161	1026	15
etela_savo	Etelä-Savo	FI	Finland	1646	351	263232	69173	3596	226
kainuu	Kainuu	FI	Finland	1340	289	35971	8469	1171	30
kymenlaakso	Kymenlaakso	FI	Finland	1729	369	205341	52030	2536	240
lapland_finland	Lapland (Finland)	FI	Finland	1891	413	519827	135018	7445	485
north_karelia	North Karelia	FI	Finland	1727	350	115055	30234	2444	90
northern_ostrobothnia	Northern Ostrobothnia	FI	Finland	2055	426	1223572	374605	13579	1332
ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2067	433	860661	214114	11644	446
pirkanmaa	Pirkanmaa	FI	Finland	2328	510	1280279	373591	19285	2038
pohjois_savo	Pohjois-Savo	FI	Finland	1829	384	275617	78958	4898	233
paijat_hame	Päijät-Häme	FI	Finland	1796	400	269596	66580	3018	323
satakunta	Satakunta	FI	Finland	1802	395	358097	91821	5667	351
south_karelia	South Karelia	FI	Finland	1654	334	214229	48909	2616	264
southern_ostrobothnia	Southern Ostrobothnia	FI	Finland	1657	360	188249	53415	4642	108
southwest_finland	Southwest Finland	FI	Finland	2776	590	1452263	422679	27020	2044
tavastia_proper	Tavastia Proper	FI	Finland	1784	397	148295	37129	2468	139
uusimaa	Uusimaa	FI	Finland	3503	773	10157678	3120000	133501	18355
aland_islands	Åland Islands	FI	Finland	1458	308	205416	60497	1827	143
