advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Franc Bogovič		288826994603012	Facebook	f55_64	female (55-64)	SI	Slovenia	10	1	155931	71968	415	73
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	f55_64	female (55-64)	SI	Slovenia	97	1	112366	27970	957	5
Romana Tomc		1025408990823719	Facebook	f55_64	female (55-64)	SI	Slovenia	22	1	102713	25646	290	14
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	f55_64	female (55-64)	SI	Slovenia	16	1	90115	30240	179	11
Milan Zver		279397488827904	Facebook	f55_64	female (55-64)	SI	Slovenia	6	1	26388	8958	48	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	f55_64	female (55-64)	SI	Slovenia	49	1	25838	6097	386	0
Patricija Šulin		1541413339429015	Facebook	f55_64	female (55-64)	SI	Slovenia	6	1	12787	5288	82	8
Siemens Slovenija		393074441061448	Facebook	f55_64	female (55-64)	SI	Slovenia	11	1	11592	2315	42	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f55_64	female (55-64)	SI	Slovenia	29	1	8011	3746	16	5
European Greens		141366725876424	Facebook	f55_64	female (55-64)	SI	Slovenia	3	1	7999	3999	39	7
Tanja Fajon		73452413740	Facebook	f55_64	female (55-64)	SI	Slovenia	3	1	7843	1568	15	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	f55_64	female (55-64)	SI	Slovenia	9	1	7344	2095	56	2
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	f55_64	female (55-64)	SI	Slovenia	3	1	5280	1056	19	0
DOM - Domovinska liga		571044543390810	Facebook	f55_64	female (55-64)	SI	Slovenia	8	1	4733	1704	60	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f55_64	female (55-64)	SI	Slovenia	49	1	4568	1941	23	5
European Parliament		178362315106	Facebook	f55_64	female (55-64)	SI	Slovenia	14	1	4526	1744	47	3
Neva Grašič		2235496013147745	Facebook	f55_64	female (55-64)	SI	Slovenia	2	1	3726	745	12	0
Levica	Levica	285304408294792	Facebook	f55_64	female (55-64)	SI	Slovenia	13	1	3388	773	111	0
Bikezac - By Cobags		292443537522136	Facebook	f55_64	female (55-64)	SI	Slovenia	2	1	3137	1233	9	4
VoteWatch Europe		355087424564148	Facebook	f55_64	female (55-64)	SI	Slovenia	5	1	1739	759	3	0
Strokovno Združenje Profesionalnih Čebelarjev		1922724991297940	Facebook	f55_64	female (55-64)	SI	Slovenia	1	1	1731	865	1	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	f55_64	female (55-64)	SI	Slovenia	6	1	1604	341	43	0
Gašper Ferjan		405727836160839	Facebook	f55_64	female (55-64)	SI	Slovenia	1	1	1598	319	3	0
Žiga Turk		352586381292	Facebook	f55_64	female (55-64)	SI	Slovenia	2	1	1402	701	13	0
Sensilab.si		384202598293956	Facebook	f55_64	female (55-64)	SI	Slovenia	4	1	1356	262	11	0
