advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Petizioni.it		1410474395723679	Facebook	w016	Week 16	IT	Italy	6	1	1299994	520000	7994	1900
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w016	Week 16	IT	Italy	45	1	1212732	509885	2678	591
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	w016	Week 16	IT	Italy	14	1	897087	389257	1661	294
Kialo		729627343834501	Facebook	w016	Week 16	IT	Italy	67	1	855911	335800	3312	728
European Commission		107898832590939	Facebook	w016	Week 16	IT	Italy	4	1	594985	258994	2237	524
Forza Italia		172265396249029	Facebook	w016	Week 16	IT	Italy	1	1	499998	199999	4998	999
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	w016	Week 16	IT	Italy	18	1	401676	154480	1473	0
Greenpeace International		7297163299	Facebook	w016	Week 16	IT	Italy	6	1	272787	112314	439	203
Giovanni Toti	Giovanni TOTI Liguria	1419354464978596	Facebook	w016	Week 16	IT	Italy	8	1	271992	89000	1152	100
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	w016	Week 16	IT	Italy	2	1	266665	133333	1331	566
Riparte il futuro		476098022442147	Facebook	w016	Week 16	IT	Italy	23	1	253455	101424	760	109
European Parliament		178362315106	Facebook	w016	Week 16	IT	Italy	12	1	221811	93747	568	95
VICE Italia		1392630034386716	Facebook	w016	Week 16	IT	Italy	1	1	199997	99998	99	19
Antonio Tajani		506531149512596	Facebook	w016	Week 16	IT	Italy	10	1	190561	58267	839	43
L'Europa che non sai		299218030763134	Facebook	w016	Week 16	IT	Italy	4	1	182140	66428	661	99
Go Vilnius		166381110049498	Facebook	w016	Week 16	IT	Italy	2	1	177042	72855	258	51
Stefano Maullu		150618724962388	Facebook	w016	Week 16	IT	Italy	4	1	174325	69997	331	33
Guardian Weekly		64525551258	Facebook	w016	Week 16	IT	Italy	11	1	171447	83768	677	135
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	w016	Week 16	IT	Italy	6	1	166543	71397	262	50
European Greens		141366725876424	Facebook	w016	Week 16	IT	Italy	2	1	163837	71918	518	163
Michela Giuffrida		656848937718109	Facebook	w016	Week 16	IT	Italy	7	1	156709	32857	719	66
WeWorld Onlus		299584710061488	Facebook	w016	Week 16	IT	Italy	23	1	153955	64903	325	16
Nicola Danti		241424056063716	Facebook	w016	Week 16	IT	Italy	3	1	149996	29999	696	99
The Sorgentian		999473843569108	Facebook	w016	Week 16	IT	Italy	1	1	145689	58275	129	25
Partito Democratico Piemonte		347359068737044	Facebook	w016	Week 16	IT	Italy	14	1	143172	36272	882	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w016	Week 16	IT	Italy	10	1	139395	60730	239	68
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	w016	Week 16	IT	Italy	8	1	129992	26000	792	0
ActionAid Italia		73493613024	Facebook	w016	Week 16	IT	Italy	3	1	124442	53222	284	37
