advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	35_44	35-44	LT	Lithuania	14	1	548615	247564	3335	701
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	35_44	35-44	LT	Lithuania	19	1	355910	149094	1309	230
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	35_44	35-44	LT	Lithuania	24	1	350142	131607	1439	315
Darbo partija	Darbo partija	264116120225	Facebook	35_44	35-44	LT	Lithuania	22	1	341746	143265	1059	288
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	35_44	35-44	LT	Lithuania	4	1	300036	120014	599	300
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	35_44	35-44	LT	Lithuania	28	1	282201	90825	686	61
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	LT	Lithuania	15	1	230719	108229	899	215
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	35_44	35-44	LT	Lithuania	14	1	165923	63535	949	226
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	35_44	35-44	LT	Lithuania	17	1	113753	44953	565	83
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	35_44	35-44	LT	Lithuania	8	1	97528	43933	471	89
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	35_44	35-44	LT	Lithuania	28	1	68079	30474	437	48
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	35_44	35-44	LT	Lithuania	9	1	53298	10633	154	0
European Commission	European Commission	107898832590939	Facebook	35_44	35-44	LT	Lithuania	22	1	50476	23988	94	24
Rolandas Paksas	Kasparas Bertasius	171037809735454	Facebook	35_44	35-44	LT	Lithuania	1	1	44745	22373	111	22
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	35_44	35-44	LT	Lithuania	14	1	36805	7651	126	0
European Greens	European Greens	141366725876424	Facebook	35_44	35-44	LT	Lithuania	4	1	35841	17882	178	35
Aristokratas	Aristokratas	490015198110181	Facebook	35_44	35-44	LT	Lithuania	3	1	35362	14629	62	0
Arūnas Dudėnas	Lietuvos socialdemokratų partija - LSDP	554826057990355	Facebook	35_44	35-44	LT	Lithuania	3	1	27723	5544	54	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	35_44	35-44	LT	Lithuania	10	1	26008	6069	146	14
Petras Auštrevičius	Lietuvos Respublikos liberalų sąjūdžio rinkimų sąskaita	1482024028702535	Facebook	35_44	35-44	LT	Lithuania	7	1	16469	3876	100	0
Lietuvos žaliųjų partija - #NEvalstiečiai	Lietuvos žaliųjų partija	300771660032648	Facebook	35_44	35-44	LT	Lithuania	6	1	15728	3380	64	0
Audronius Ažubalis	Open Agency	348857818489874	Facebook	35_44	35-44	LT	Lithuania	1	1	14753	7377	73	14
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	35_44	35-44	LT	Lithuania	2	1	13694	2738	27	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	35_44	35-44	LT	Lithuania	9	1	12602	3384	72	0
Dovilas Petkus	Katelynas Martynas	666697733748899	Facebook	35_44	35-44	LT	Lithuania	1	1	10219	2043	20	0
