age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	LT	Lithuania	43	9	62833	21882	163	20
18_24	18-24	LT	Lithuania	338	60	4575441	1740034	16535	3108
25_34	25-34	LT	Lithuania	360	62	5488280	2170638	19671	3943
35_44	35-44	LT	Lithuania	370	63	3318260	1323189	13645	2675
45_54	45-54	LT	Lithuania	345	62	3722550	1501797	19084	3736
55_64	55-64	LT	Lithuania	321	61	3135136	1212512	16013	2905
65_	65+	LT	Lithuania	290	55	1462951	539099	7414	1236
