advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DRH Lindersvold		512374155442078	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	5942	1188	7	1
АБВ - Младежи		258397044345249	Facebook	d058	2019-02-27	BG	Bulgaria	4	1	4776	918	109	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d058	2019-02-27	BG	Bulgaria	4	1	3557	1073	29	7
Партия На Зелените		1438204226503681	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	2211	442	43	0
Council of the European Union		147547541961576	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	430	215	2	0
Melba Culp		902971599738051	Facebook	d058	2019-02-27	BG	Bulgaria	5	1	362	72	1	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	151	75	0	0
EU Citizens Alliance		1122069994636814	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	87	17	0	0
Shopwoah		369904360221896	Facebook	d058	2019-02-27	BG	Bulgaria	8	1	32	4	1	0
RSM MBA		110428762358678	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	31	12	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d058	2019-02-27	BG	Bulgaria	2	1	25	5	0	0
Columbia University in the City of New York		102471088936	Facebook	d058	2019-02-27	BG	Bulgaria	3	1	14	5	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d058	2019-02-27	BG	Bulgaria	2	1	12	6	0	0
Le Monde		14892757589	Facebook	d058	2019-02-27	BG	Bulgaria	6	1	10	4	0	0
Open Society Foundations		18983389920	Facebook	d058	2019-02-27	BG	Bulgaria	2	1	6	1	0	0
Sacramento Kings		96222644025	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	5	2	0	0
YOGA BURN		146316959083110	Facebook	d058	2019-02-27	BG	Bulgaria	4	1	4	0	0	0
Soviet Visuals		1160495674016675	Facebook	d058	2019-02-27	BG	Bulgaria	4	1	3	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d058	2019-02-27	BG	Bulgaria	2	1	1	0	0	0
Exponea		437489159794764	Facebook	d058	2019-02-27	BG	Bulgaria	2	1	1	0	0	0
African Union USA		507866149701811	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	0	0	0	0
Smart Water Magazine		634705100258374	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	0	0	0	0
IFES - International Fellowship of Evangelical Students		96156071216	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	0	0	0	0
Roposo - TV By The People		574950735891850	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	0	0	0	0
Harvard Business Review		10423517786	Facebook	d058	2019-02-27	BG	Bulgaria	1	1	0	0	0	0
