week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w001	Week 1	EE	Estonia	Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	1	1	23076	4615	45	0
w001	Week 1	EE	Estonia	Yoko Alender		709212302463805	Facebook	5	1	12825	3727	388	0
w001	Week 1	EE	Estonia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	2665	1268	8	1
w001	Week 1	EE	Estonia	Pela Case		119283008140727	Facebook	1	1	476	238	1	0
w001	Week 1	EE	Estonia	Soviet Visuals		1160495674016675	Facebook	3	1	76	17	0	0
w001	Week 1	EE	Estonia	Le Monde		14892757589	Facebook	6	1	36	14	0	0
w001	Week 1	EE	Estonia	Animal Matters	Animal Matters	1439364926329185	Facebook	1	1	13	6	0	0
w001	Week 1	EE	Estonia	Uni- Presse		432468573435743	Facebook	1	1	10	5	0	0
w001	Week 1	EE	Estonia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	4	1	9	0	0	0
w001	Week 1	EE	Estonia	Banque mondiale		155174084508744	Facebook	2	1	2	1	0	0
w001	Week 1	EE	Estonia	YOGA BURN		146316959083110	Facebook	2	1	2	0	0	0
w001	Week 1	EE	Estonia	Andreas Schieder	SPÖ	290881691011354	Facebook	2	1	0	0	0	0
