impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	389	1	1943109	388699	38881	100
1k_5k	1k - 5k	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	182	1	909817	181999	18017	0
1k_5k	1k - 5k	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	180	1	896269	179289	17749	0
1k_5k	1k - 5k	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	75	1	374924	74999	7424	0
1k_5k	1k - 5k	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	67	1	329727	65958	6529	0
1k_5k	1k - 5k	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	59	1	294935	58998	5840	0
1k_5k	1k - 5k	AT	Austria	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	43	1	214956	42999	4256	0
1k_5k	1k - 5k	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	40	1	199959	39999	3959	0
1k_5k	1k - 5k	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	34	1	169965	33999	3365	0
1k_5k	1k - 5k	AT	Austria	Maximilian Krauss		590930261019192	Facebook	32	1	159968	32000	3568	99
1k_5k	1k - 5k	AT	Austria	Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	32	1	159968	32000	3168	0
1k_5k	1k - 5k	AT	Austria	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	32	1	159953	31997	3167	0
1k_5k	1k - 5k	AT	Austria	LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	32	1	159850	31976	3165	0
1k_5k	1k - 5k	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	32	1	157987	31603	3128	0
1k_5k	1k - 5k	AT	Austria	European Parliament		178362315106	Facebook	30	1	149970	30000	2970	0
