audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	EL	Greece	7810	1413	35095486	13304567	123087	13718
m18_24	male (18-24)	EL	Greece	7037	1308	32986389	12874395	99886	12198
m35_44	male (35-44)	EL	Greece	7810	1396	32265258	11869019	121975	11989
m45_54	male (45-54)	EL	Greece	7613	1347	27969160	9876922	118437	9733
f18_24	female (18-24)	EL	Greece	7193	1318	19101022	7651659	55064	7598
m55_64	male (55-64)	EL	Greece	6845	1284	18802257	6266689	85349	5710
f45_54	female (45-54)	EL	Greece	7848	1370	17367589	6195624	74519	6728
f35_44	female (35-44)	EL	Greece	8037	1408	17076145	6387617	66774	6918
f25_34	female (25-34)	EL	Greece	8008	1427	15409932	5973386	54262	6610
f55_64	female (55-64)	EL	Greece	6976	1304	14112295	4806335	63826	5096
m65_	male (65+)	EL	Greece	6167	1181	11122781	3691883	49895	3517
f65_	female (65+)	EL	Greece	6278	1195	7732773	2608328	35891	2913
m13_17	male (13-17)	EL	Greece	1288	301	1867331	689726	4809	321
f13_17	female (13-17)	EL	Greece	1292	302	1757994	657421	4194	274
u35_44	unknown (35-44)	EL	Greece	6713	1264	612503	225965	2341	254
u25_34	unknown (25-34)	EL	Greece	6268	1229	350013	131690	1276	148
u45_54	unknown (45-54)	EL	Greece	6081	1174	252902	90799	1090	105
u65_	unknown (65+)	EL	Greece	4351	967	88171	30557	383	30
u55_64	unknown (55-64)	EL	Greece	4629	1015	86512	29613	395	30
u18_24	unknown (18-24)	EL	Greece	3744	897	52239	20389	183	25
u13_17	unknown (13-17)	EL	Greece	404	158	2943	1135	6	0
