region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
harju_county	Harju County	EE	Estonia	41	11	118189	24567	1245	78
hiiu_county	Hiiu County	EE	Estonia	27	9	18	2	0	0
ida_viru_county	Ida-Viru County	EE	Estonia	39	10	2320	468	34	2
jarva_county	Järva County	EE	Estonia	40	10	299	58	5	0
jogeva_county	Jõgeva County	EE	Estonia	36	8	202	41	6	0
laane_county	Lääne County	EE	Estonia	38	9	249	43	7	0
laane_viru_county	Lääne-Viru County	EE	Estonia	43	10	1664	239	67	0
parnu_county	Pärnu County	EE	Estonia	47	10	4094	834	117	1
polva_county	Põlva County	EE	Estonia	42	9	208	31	10	0
rapla_county	Rapla County	EE	Estonia	37	9	296	53	7	0
saare_county	Saare County	EE	Estonia	33	10	316	49	11	0
tartu_county	Tartu County	EE	Estonia	45	10	12871	3408	128	7
valga_county	Valga County	EE	Estonia	37	11	192	46	3	0
viljandi_county	Viljandi County	EE	Estonia	42	9	1047	229	23	0
voru_county	Võru County	EE	Estonia	39	10	472	100	12	0
