country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BE	Belgium	d133	2019-05-13	2689	312	12636228	4550705	76909	11746
BE	Belgium	d132	2019-05-12	2880	341	13828344	4982413	86653	13637
BE	Belgium	d131	2019-05-11	2986	356	16009848	5886791	99792	16514
BE	Belgium	d130	2019-05-10	2995	365	14279127	5108486	89355	14149
BE	Belgium	d129	2019-05-09	2712	358	12386250	4541524	91875	15071
BE	Belgium	d128	2019-05-08	2597	344	12087355	4621470	81473	14081
BE	Belgium	d127	2019-05-07	2418	325	10106987	3812356	70181	12423
BE	Belgium	d126	2019-05-06	2336	325	12766511	4935437	84408	15721
BE	Belgium	d125	2019-05-05	2162	314	12279308	5083323	130770	26353
BE	Belgium	d124	2019-05-04	2155	315	10579003	4326013	60967	11904
BE	Belgium	d123	2019-05-03	2113	331	10699906	4336294	66908	13091
BE	Belgium	d122	2019-05-02	1996	314	7289966	2844562	48904	9323
BE	Belgium	d121	2019-05-01	1898	307	6614004	2630008	38285	6833
BE	Belgium	d120	2019-04-30	2158	344	8334195	3226791	50771	9653
BE	Belgium	d119	2019-04-29	2103	348	11329777	4516754	75906	15232
BE	Belgium	d118	2019-04-28	2049	347	7287615	2829374	51653	9211
BE	Belgium	d117	2019-04-27	1978	340	6722584	2596415	49150	9039
BE	Belgium	d116	2019-04-26	2054	355	8955415	3596236	71164	12710
BE	Belgium	d115	2019-04-25	1830	347	5137872	1872991	38154	6543
BE	Belgium	d114	2019-04-24	1773	346	5615546	2132860	39778	7522
BE	Belgium	d113	2019-04-23	1681	341	5862863	2324215	36839	7110
BE	Belgium	d112	2019-04-22	1636	332	3784292	1432209	23822	4241
BE	Belgium	d111	2019-04-21	1726	348	5240683	2039479	33813	5322
BE	Belgium	d110	2019-04-20	1722	367	6505646	2610092	46514	8490
BE	Belgium	d109	2019-04-19	1825	390	4629103	1679420	34316	5188
BE	Belgium	d108	2019-04-18	1693	390	3484015	1223554	25010	4342
BE	Belgium	d107	2019-04-17	1659	391	3817461	1467476	26188	4576
BE	Belgium	d106	2019-04-16	1637	390	2548433	922219	21151	3500
BE	Belgium	d105	2019-04-15	1537	433	3053791	1145579	25043	3244
BE	Belgium	d104	2019-04-14	1512	436	2720838	1023356	18225	2709
