advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	f55_64	female (55-64)	FI	Finland	2	1	20775	5017	207	35
European Parliament	European Parliament	178362315106	Facebook	f55_64	female (55-64)	FI	Finland	1	1	19126	9563	191	95
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	f55_64	female (55-64)	FI	Finland	3	1	8548	1668	113	14
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	f55_64	female (55-64)	FI	Finland	6	1	3635	790	44	0
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	f55_64	female (55-64)	FI	Finland	1	1	3146	629	31	6
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	f55_64	female (55-64)	FI	Finland	1	1	2915	583	5	0
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	f55_64	female (55-64)	FI	Finland	4	1	1405	231	47	0
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	f55_64	female (55-64)	FI	Finland	1	1	964	482	9	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	f55_64	female (55-64)	FI	Finland	3	1	895	164	23	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	f55_64	female (55-64)	FI	Finland	4	1	892	178	17	0
Filip Hamro-Drotz	HAMRO-DROTZ DENNIS MIKAEL	2251922594829597	Facebook	f55_64	female (55-64)	FI	Finland	4	1	828	111	38	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	f55_64	female (55-64)	FI	Finland	2	1	681	136	13	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	f55_64	female (55-64)	FI	Finland	1	1	643	128	12	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	f55_64	female (55-64)	FI	Finland	2	1	612	102	20	0
Irja Sokka Poliitikko	Irja Sokka Poliitikko	689010728162410	Facebook	f55_64	female (55-64)	FI	Finland	4	1	588	40	42	0
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	f55_64	female (55-64)	FI	Finland	1	1	559	111	11	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	f55_64	female (55-64)	FI	Finland	2	1	487	97	9	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	f55_64	female (55-64)	FI	Finland	1	1	475	95	9	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	f55_64	female (55-64)	FI	Finland	2	1	467	85	12	0
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	f55_64	female (55-64)	FI	Finland	1	1	417	0	41	0
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	f55_64	female (55-64)	FI	Finland	1	1	410	82	8	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	f55_64	female (55-64)	FI	Finland	4	1	403	0	39	0
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	f55_64	female (55-64)	FI	Finland	1	1	284	57	5	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	f55_64	female (55-64)	FI	Finland	1	1	268	53	5	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	f55_64	female (55-64)	FI	Finland	1	1	221	44	4	0
