audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	FI	Finland	86	38	95338	21844	1335	105
f25_34	female (25-34)	FI	Finland	87	38	91530	24196	1260	137
f65_	female (65+)	FI	Finland	67	35	77753	21810	1206	154
f55_64	female (55-64)	FI	Finland	77	42	70834	20587	1043	152
f18_24	female (18-24)	FI	Finland	78	34	67412	15478	1176	53
m35_44	male (35-44)	FI	Finland	90	41	66558	15031	1012	73
f35_44	female (35-44)	FI	Finland	93	41	66434	17630	967	110
f45_54	female (45-54)	FI	Finland	88	41	61550	17757	867	122
m18_24	male (18-24)	FI	Finland	77	33	56801	12394	1010	31
m45_54	male (45-54)	FI	Finland	85	41	48138	11177	846	48
m55_64	male (55-64)	FI	Finland	75	41	41983	9919	777	49
m65_	male (65+)	FI	Finland	65	34	36262	8603	666	47
m13_17	male (13-17)	FI	Finland	7	5	4307	838	95	0
u35_44	unknown (35-44)	FI	Finland	72	36	3310	831	46	4
u25_34	unknown (25-34)	FI	Finland	58	30	2175	557	26	3
u45_54	unknown (45-54)	FI	Finland	59	33	1502	402	23	2
f13_17	female (13-17)	FI	Finland	6	4	853	173	16	0
u55_64	unknown (55-64)	FI	Finland	50	29	825	224	16	1
u65_	unknown (65+)	FI	Finland	42	24	647	191	10	1
u18_24	unknown (18-24)	FI	Finland	35	18	266	58	5	0
u13_17	unknown (13-17)	FI	Finland	7	5	17	3	0	0
