country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	European Parliament		178362315106	Facebook	45	1	5515530	2349300	24005	6328
SI	Slovenia	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	147	1	2850163	854858	17351	699
SI	Slovenia	SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	43	1	1352942	444995	5556	599
SI	Slovenia	Franc Bogovič		288826994603012	Facebook	15	1	1318871	539443	3482	499
SI	Slovenia	Romana Tomc		1025408990823719	Facebook	22	1	934763	222922	2577	99
SI	Slovenia	Kialo		729627343834501	Facebook	332	1	842100	350373	4300	1065
SI	Slovenia	Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	30	1	711725	235895	3768	199
SI	Slovenia	Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	68	1	605830	158976	6730	0
SI	Slovenia	European Greens	European Greens	141366725876424	Facebook	13	1	498289	242226	2611	832
SI	Slovenia	Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	18	1	367982	85000	2182	100
SI	Slovenia	Siemens Slovenija		393074441061448	Facebook	11	1	275989	55000	1088	0
SI	Slovenia	Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	6	1	250893	49979	593	0
SI	Slovenia	Neva Grašič		2235496013147745	Facebook	13	1	210985	51000	1286	0
SI	Slovenia	Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	4	1	204995	70999	795	100
SI	Slovenia	Evropska komisija v Sloveniji		100107313369390	Facebook	1	1	199998	99999	498	99
SI	Slovenia	Lumar hiše		117782661584893	Facebook	2	1	199991	99996	997	199
SI	Slovenia	Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	9	1	190966	46995	890	0
SI	Slovenia	Patricija Šulin		1541413339429015	Facebook	7	1	175992	67999	1092	100
SI	Slovenia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	51	1	137099	62425	260	64
SI	Slovenia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	55	1	123182	56428	357	70
SI	Slovenia	SAB - Stranka Alenke Bratušek		242210245976248	Facebook	3	1	104881	20976	296	0
SI	Slovenia	European Commission		107898832590939	Facebook	8	1	101383	35703	290	25
SI	Slovenia	DOM - Domovinska liga		571044543390810	Facebook	8	1	99975	28996	791	0
SI	Slovenia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	33	1	95615	31340	317	1
SI	Slovenia	Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	58	1	85941	6999	5741	0
SI	Slovenia	Greenpeace Slovenija		195508530477478	Facebook	11	1	80988	17999	1088	0
SI	Slovenia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	17	1	68588	28331	133	30
SI	Slovenia	Levica	Levica	285304408294792	Facebook	18	1	62982	14000	1782	0
SI	Slovenia	Greens/EFA in the European Parliament		150527751674751	Facebook	15	1	61458	26741	90	16
SI	Slovenia	Sensilab.si		384202598293956	Facebook	4	1	56996	11000	396	0
SI	Slovenia	Give A Vote		2186129244970085	Facebook	3	1	51843	10745	500	100
SI	Slovenia	Angelika Mlinar		253355901456286	Facebook	1	1	49999	9999	98	0
SI	Slovenia	NSi		111314452327761	Facebook	1	1	49999	10000	99	0
SI	Slovenia	Ta teden z Juretom Godlerjem		1585328878380866	Facebook	1	1	49999	10000	99	0
SI	Slovenia	Gašper Ferjan		405727836160839	Facebook	1	1	49982	9996	98	0
SI	Slovenia	European Youth Event		919232861444360	Facebook	6	1	35833	16182	116	29
SI	Slovenia	VoteWatch Europe		355087424564148	Facebook	5	1	32120	13700	67	22
SI	Slovenia	Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	6	1	31983	11998	572	0
SI	Slovenia	Game of Sultans		185311195624361	Facebook	6	1	26085	11674	582	116
SI	Slovenia	Povežimo se	Povežimo se	1212524292238625	Facebook	3	1	24997	11000	297	0
SI	Slovenia	EEA and Norway Grants		70937137362	Facebook	1	1	22804	9121	4	0
SI	Slovenia	Guardian Weekly		64525551258	Facebook	8	1	20875	8091	45	11
SI	Slovenia	Dnevnik		91741216297	Facebook	2	1	19997	10000	198	0
SI	Slovenia	Žiga Turk		352586381292	Facebook	2	1	19997	9999	197	0
SI	Slovenia	Matjaž Nemec		642148249206716	Facebook	3	1	19983	6996	296	0
SI	Slovenia	Civilna iniciativa za varovano mejo		1659523027526638	Facebook	3	1	19975	6989	296	0
SI	Slovenia	Bikezac - By Cobags		292443537522136	Facebook	1	1	19659	7864	52	26
SI	Slovenia	Wholesome Culture		1664959567149320	Facebook	4	1	17637	7700	37	7
SI	Slovenia	Strokovno Združenje Profesionalnih Čebelarjev		1922724991297940	Facebook	1	1	14895	7447	14	0
SI	Slovenia	Coconut Bowls		451945511677873	Facebook	68	1	12815	3296	74	0
SI	Slovenia	Minority SafePack		532492010145546	Facebook	13	1	12623	3363	120	0
SI	Slovenia	Plus500		383159204571	Facebook	4	1	12189	3760	80	23
SI	Slovenia	Portal-os.si		1850048418647841	Facebook	3	1	10997	2000	297	0
SI	Slovenia	Notranjska.si		171878656806593	Facebook	3	1	10996	1999	264	0
SI	Slovenia	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	10728	4884	30	5
SI	Slovenia	Pela Case		119283008140727	Facebook	14	1	10496	3741	20	2
SI	Slovenia	Socialni demokrati Maribor		157307490946817	Facebook	1	1	9999	5000	99	0
SI	Slovenia	Časopis Slovenec		240130223029252	Facebook	1	1	9999	5000	99	0
SI	Slovenia	Airocide Slovenija		215215525900844	Facebook	2	1	9997	1999	197	0
SI	Slovenia	Europe Direct Novo mesto		124247041082787	Facebook	2	1	9997	1999	197	0
SI	Slovenia	Jožef Lenart - za dostojno življenje in učinkovito državo		584983085168985	Facebook	1	1	9996	4998	98	0
SI	Slovenia	4kidsandus		905540789497073	Facebook	1	1	9995	4998	98	0
SI	Slovenia	Adijo NATO		265628680801942	Facebook	1	1	9992	4996	98	0
SI	Slovenia	DRH Lindersvold		512374155442078	Facebook	3	1	9583	4213	28	5
SI	Slovenia	European Young Leaders - EYL40		227054030686626	Facebook	1	1	9537	1907	18	0
SI	Slovenia	The Sorgentian		999473843569108	Facebook	1	1	8200	3280	7	1
SI	Slovenia	eToro		193863317737	Facebook	17	1	7863	3254	20	4
SI	Slovenia	Europe Together		140105536131109	Facebook	1	1	6760	3380	33	6
SI	Slovenia	The Palestine Institute for Public Diplomacy		158233651450504	Facebook	2	1	6593	3296	14	2
SI	Slovenia	Cecilia Malmström		258966159416	Facebook	1	1	6497	2599	12	6
SI	Slovenia	Erasmus Student Network		25226723130	Facebook	2	1	6334	3167	3	0
SI	Slovenia	Pomurske-novice.si		1876073329306424	Facebook	2	1	5998	1000	198	0
SI	Slovenia	VerlagDashofer		100333292570	Facebook	2	1	5985	997	197	0
SI	Slovenia	Council of the European Union		147547541961576	Facebook	4	1	5732	2740	20	4
SI	Slovenia	Tuxy		870667836405958	Facebook	3	1	5537	2397	25	5
SI	Slovenia	EPP Group in the European Parliament		291699857688	Facebook	4	1	5396	2170	6	1
SI	Slovenia	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	15	1	5372	1619	20	0
SI	Slovenia	European Youth		130456876990360	Facebook	4	1	5153	2570	18	3
SI	Slovenia	Stoke Travel		193334324519	Facebook	1	1	5125	2562	5	0
SI	Slovenia	Mreža za podeželje		285876718222908	Facebook	1	1	4999	1000	99	0
SI	Slovenia	KOA Bistro & Bar		388929465175209	Facebook	1	1	4999	1000	99	0
SI	Slovenia	ClimateLaunchpad		409247052548629	Facebook	1	1	4999	1000	99	0
SI	Slovenia	Dr. Jernej Štromajer		233559380524262	Facebook	1	1	4999	999	99	0
SI	Slovenia	Kinodvor. Mestni Kino.		189671414402679	Facebook	1	1	4999	1000	99	0
SI	Slovenia	Moja Dolenjska		156501658185458	Facebook	1	1	4999	999	99	0
SI	Slovenia	Časnik.si - Spletni magazin z mero		123999554286896	Facebook	1	1	4999	1000	99	0
SI	Slovenia	SASA-novice.si		1754444424882162	Facebook	1	1	4999	1000	99	0
SI	Slovenia	Maja Grilc		1604249282932397	Facebook	1	1	4999	999	98	0
SI	Slovenia	mag. Dejan Židan		106631122859687	Facebook	1	1	4999	1000	99	0
SI	Slovenia	IGEN (House of Art and Dance Theatre, Celje)		118310228318840	Facebook	1	1	4998	999	98	0
SI	Slovenia	Andreas Schieder	SPÖ	290881691011354	Facebook	4	1	4888	977	52	9
SI	Slovenia	Climate-KIC		403370709744295	Facebook	2	1	4787	2065	11	4
SI	Slovenia	LegacyFx		966644110116765	Facebook	3	1	4664	2332	11	4
SI	Slovenia	Hoagard		331529506998997	Facebook	11	1	4396	859	8	1
SI	Slovenia	FontBundles.net		1653056048283270	Facebook	3	1	3944	1804	20	3
SI	Slovenia	World Youth Academy		155365641152627	Facebook	4	1	3784	756	28	0
SI	Slovenia	Talking Europe		316028505828375	Facebook	3	1	3776	1543	7	1
SI	Slovenia	Matthew Hussey		525275707491504	Facebook	7	1	3738	1502	31	6
SI	Slovenia	Miss Earth SI		1858657664426048	Facebook	1	1	3670	734	72	0
