advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	0_1k	0 - 1k	AT	Austria	1000	1	998722	0	98972	0
Othmar Karas	Volkspartei	395638503864459	Facebook	0_1k	0 - 1k	AT	Austria	371	1	370628	0	36729	0
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	0_1k	0 - 1k	AT	Austria	325	1	324675	0	32175	0
SPÖ	SPÖ	77393060080	Facebook	0_1k	0 - 1k	AT	Austria	253	1	252713	0	25043	0
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	0_1k	0 - 1k	AT	Austria	166	1	165833	0	16433	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	0_1k	0 - 1k	AT	Austria	149	1	148850	0	14750	0
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	0_1k	0 - 1k	AT	Austria	112	1	111874	0	11086	0
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	0_1k	0 - 1k	AT	Austria	93	1	92907	0	9207	0
Wirtschaftskammer		125946327466544	Facebook	0_1k	0 - 1k	AT	Austria	90	1	89910	0	8910	0
Johanna Mikl-Leitner	Volkspartei Niederösterreich	1265927890114720	Facebook	0_1k	0 - 1k	AT	Austria	73	1	72927	0	7226	0
Maximilian Krauss		590930261019192	Facebook	0_1k	0 - 1k	AT	Austria	56	1	55943	0	5543	0
Claudia Gamon	NEOS	447992848717452	Facebook	0_1k	0 - 1k	AT	Austria	55	1	54945	0	5445	0
Stephan Pernkopf		530256460340682	Facebook	0_1k	0 - 1k	AT	Austria	51	1	50949	0	5049	0
Christian Pirker		200189984169557	Facebook	0_1k	0 - 1k	AT	Austria	48	1	47944	0	4751	0
Wissensministerium	Wissensministerium	145146972927688	Facebook	0_1k	0 - 1k	AT	Austria	46	1	45954	0	4554	0
Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	0_1k	0 - 1k	AT	Austria	41	1	40959	0	4058	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	0_1k	0 - 1k	AT	Austria	39	1	38957	0	3860	0
Dominik Nepp		135953609780627	Facebook	0_1k	0 - 1k	AT	Austria	36	1	35963	0	3563	0
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	0_1k	0 - 1k	AT	Austria	34	1	33966	0	3365	0
LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	0_1k	0 - 1k	AT	Austria	33	1	32966	0	3267	0
NEOS	NEOS	327450964017497	Facebook	0_1k	0 - 1k	AT	Austria	29	1	28971	0	2871	0
Andreas Schieder	SPÖ	290881691011354	Facebook	0_1k	0 - 1k	AT	Austria	29	1	28802	0	2854	0
Sebastian Bohrn Mena	Sebastian Bohrn Mena	1583324305255890	Facebook	0_1k	0 - 1k	AT	Austria	25	1	24975	0	2475	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	0_1k	0 - 1k	AT	Austria	20	1	19980	0	1980	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	0_1k	0 - 1k	AT	Austria	19	1	18981	0	1881	0
