audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	CY	Cyprus	498	52	3233853	1316830	16090	2306
m25_34	male (25-34)	CY	Cyprus	502	55	2725871	955876	10437	925
f18_24	female (18-24)	CY	Cyprus	506	52	2064557	881372	10484	1659
m35_44	male (35-44)	CY	Cyprus	501	55	1957627	648950	7573	603
m45_54	male (45-54)	CY	Cyprus	473	52	1528048	484334	6307	439
f25_34	female (25-34)	CY	Cyprus	508	55	1270398	483613	4990	537
m55_64	male (55-64)	CY	Cyprus	460	52	1211632	368543	5326	336
f35_44	female (35-44)	CY	Cyprus	507	54	1144412	403972	4660	427
f45_54	female (45-54)	CY	Cyprus	487	52	1041356	345264	4471	339
f55_64	female (55-64)	CY	Cyprus	475	50	940506	297342	4266	298
m65_	male (65+)	CY	Cyprus	434	43	712174	213197	3186	200
f65_	female (65+)	CY	Cyprus	440	43	528516	162718	2398	162
u35_44	unknown (35-44)	CY	Cyprus	446	52	47043	16161	175	16
u25_34	unknown (25-34)	CY	Cyprus	440	52	34438	12207	129	11
m13_17	male (13-17)	CY	Cyprus	91	7	29543	11261	211	8
f13_17	female (13-17)	CY	Cyprus	84	7	26917	11402	156	8
u45_54	unknown (45-54)	CY	Cyprus	409	48	20537	6851	81	6
u55_64	unknown (55-64)	CY	Cyprus	356	42	9481	3038	38	3
u65_	unknown (65+)	CY	Cyprus	313	39	7009	2259	26	2
u18_24	unknown (18-24)	CY	Cyprus	214	40	4276	1808	19	3
u13_17	unknown (13-17)	CY	Cyprus	38	8	182	86	0	0
