audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	CY	Cyprus	31	18	78236	21960	452	1
m35_44	male (35-44)	CY	Cyprus	31	18	62596	16471	379	1
m18_24	male (18-24)	CY	Cyprus	30	16	59739	14037	328	1
m45_54	male (45-54)	CY	Cyprus	29	17	53419	13714	333	0
m55_64	male (55-64)	CY	Cyprus	28	17	47220	12076	260	0
f35_44	female (35-44)	CY	Cyprus	28	17	45467	14796	162	1
f25_34	female (25-34)	CY	Cyprus	28	17	43109	15085	113	1
f45_54	female (45-54)	CY	Cyprus	29	17	41918	12949	186	1
f55_64	female (55-64)	CY	Cyprus	28	17	37049	11159	162	0
f18_24	female (18-24)	CY	Cyprus	25	14	33440	8191	99	0
m65_	male (65+)	CY	Cyprus	25	16	29152	7734	141	0
f65_	female (65+)	CY	Cyprus	25	16	20805	6509	99	0
u35_44	unknown (35-44)	CY	Cyprus	25	15	1526	459	6	0
u25_34	unknown (25-34)	CY	Cyprus	23	13	1122	344	3	0
u45_54	unknown (45-54)	CY	Cyprus	24	14	795	238	3	0
u55_64	unknown (55-64)	CY	Cyprus	22	14	491	145	2	0
m13_17	male (13-17)	CY	Cyprus	4	2	384	186	0	0
f13_17	female (13-17)	CY	Cyprus	4	2	353	170	0	0
u65_	unknown (65+)	CY	Cyprus	13	8	275	93	0	0
u18_24	unknown (18-24)	CY	Cyprus	10	6	74	19	0	0
u13_17	unknown (13-17)	CY	Cyprus	4	2	2	1	0	0
