advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d135	2019-05-15	114	1	45639710	4558567	67275	1523
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d135	2019-05-15	88	1	28410285	2841028	82523	1478
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d135	2019-05-15	24	1	24507829	2450782	88584	1497
Partidul Pro Romania		AR116025139887341568	Google	d135	2019-05-15	120	1	17996904	1793928	20921	523
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d135	2019-05-15	87	1	12866442	1284280	54488	2291
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	d135	2019-05-15	42	1	9397857	935833	37633	766
AMERISOFT SRL		AR573801583431647232	Google	d135	2019-05-15	76	1	9229291	922416	5815	150
Future Innovation SRL		AR474748779908562944	Google	d135	2019-05-15	14	1	7724895	772489	23260	415
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d135	2019-05-15	80	1	7549251	752725	28234	609
SOCIALDEMOKRATIET		AR271193993235136512	Google	d135	2019-05-15	113	1	7410414	739268	82058	1624
Det Konservative Folkeparti		AR40969452518375424	Google	d135	2019-05-15	323	1	7278297	696136	30834	731
Sloboda a Solidarita		AR242125929453715456	Google	d135	2019-05-15	227	1	7169873	693079	14714	525
Freiheitliche Partei Österreich		AR333020356698701824	Google	d135	2019-05-15	34	1	6807371	680128	42274	730
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	d135	2019-05-15	63	1	6542496	653242	5201	231
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	d135	2019-05-15	31	1	6237499	623500	5609	137
NEA DEMOKRATIA		AR351183464155840512	Google	d135	2019-05-15	29	1	5789619	577952	44163	809
Partito Democratico		AR254356072167374848	Google	d135	2019-05-15	42	1	4777763	476780	51048	906
Open Vld		AR369049153717665792	Google	d135	2019-05-15	589	1	4591249	409166	22462	664
