advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d096	2019-04-06	91	1	9685211	965441	43616	828
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d096	2019-04-06	156	1	2167784	215512	437	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d096	2019-04-06	52	1	1074226	106298	310	18
Arnora Oy		AR181544213152792576	Google	d096	2019-04-06	1	1	909090	90909	45	4
SOCIALDEMOKRATIET		AR271193993235136512	Google	d096	2019-04-06	12	1	864468	86446	27653	466
Suomen Keskusta r.p.		AR441112520191639552	Google	d096	2019-04-06	27	1	809949	80300	12506	229
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d096	2019-04-06	6	1	615000	60000	150	0
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d096	2019-04-06	52	1	597307	56535	20388	392
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d096	2019-04-06	5	1	406666	40000	233	16
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d096	2019-04-06	2	1	310784	31078	1382	23
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d096	2019-04-06	19	1	256121	25345	8594	147
Rumilus Design Oy		AR391102333313875968	Google	d096	2019-04-06	31	1	238134	22532	101	0
Jukka Kopra		AR232680299937398784	Google	d096	2019-04-06	13	1	222598	21887	8070	155
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d096	2019-04-06	12	1	202280	19906	9767	176
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d096	2019-04-06	57	1	188650	18129	2642	51
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d096	2019-04-06	16	1	167563	16050	6329	127
Alternativet		AR198061076825243648	Google	d096	2019-04-06	1	1	166666	16666	83	8
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d096	2019-04-06	11	1	137084	13494	2732	73
Fondation Populaire		AR320938922932699136	Google	d096	2019-04-06	7	1	94973	9460	2362	47
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d096	2019-04-06	81	1	81814	227	1297	35
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d096	2019-04-06	5	1	79235	7923	2826	50
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d096	2019-04-06	24	1	72352	6470	70	0
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d096	2019-04-06	2	1	68478	6847	1316	21
Fianna Fáil		AR101183107301900288	Google	d096	2019-04-06	14	1	65547	6499	60	5
Aalborg Venstrevælger forening		AR118173585608015872	Google	d096	2019-04-06	19	1	61818	6000	39	2
