advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d117	2019-04-27	30	1	20071666	2004166	36387	933
Future Innovation SRL		AR474748779908562944	Google	d117	2019-04-27	28	1	10581981	1057930	14685	282
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d117	2019-04-27	42	1	7262736	726273	16064	289
AMERISOFT SRL		AR573801583431647232	Google	d117	2019-04-27	42	1	6599524	658584	616	37
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d117	2019-04-27	62	1	6163646	614722	18833	1666
Freiheitliche Partei Österreich		AR333020356698701824	Google	d117	2019-04-27	40	1	4445356	443950	31962	4698
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d117	2019-04-27	236	1	2139010	199477	2899	110
HEADS, s.r.o.		AR356967719951663104	Google	d117	2019-04-27	15	1	1871386	187086	4063	80
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d117	2019-04-27	5	1	1322093	132209	6540	109
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d117	2019-04-27	40	1	1279867	126411	6945	131
Liberal Alliance		AR183859784640888832	Google	d117	2019-04-27	91	1	1137797	105625	23607	606
CDA Doetinchem		AR453512812329697280	Google	d117	2019-04-27	35	1	1103973	109622	174	8
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d117	2019-04-27	28	1	959230	95769	105	5
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d117	2019-04-27	51	1	845809	78714	416	10
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d117	2019-04-27	7	1	781250	78125	1953	39
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d117	2019-04-27	42	1	775509	76407	183	9
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	d117	2019-04-27	96	1	722572	70416	687	54
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d117	2019-04-27	18	1	627111	61444	245	8
HLAS		AR312619193323225088	Google	d117	2019-04-27	377	1	528710	24970	2404	32
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	d117	2019-04-27	24	1	426952	41964	274	21
UAB "BPN LT"		AR135010682042056704	Google	d117	2019-04-27	32	1	382239	38223	191	11
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d117	2019-04-27	20	1	360888	36008	202	18
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d117	2019-04-27	31	1	358443	34860	3481	79
Cink, s.r.o.		AR361287976015101952	Google	d117	2019-04-27	26	1	346662	34333	159	12
Alternativet		AR198061076825243648	Google	d117	2019-04-27	2	1	325000	32500	162	16
