advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	d113	2019-04-23	213	1	23933568	2381691	157559	3009
Future Innovation SRL		AR474748779908562944	Google	d113	2019-04-23	16	1	10020049	1001879	14269	245
COALICION CANARIA		AR489541609348661248	Google	d113	2019-04-23	3118	1	7316697	226012	28952	125
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d113	2019-04-23	42	1	7262736	726273	16064	289
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	d113	2019-04-23	14	1	5344444	534444	100055	1672
AMERISOFT SRL		AR573801583431647232	Google	d113	2019-04-23	64	1	3953110	393917	374	16
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d113	2019-04-23	372	1	3005296	235766	5333	77
Partido Animalista PACMA		AR145115193901318144	Google	d113	2019-04-23	4	1	2583333	258333	14222	241
HEADS, s.r.o.		AR356967719951663104	Google	d113	2019-04-23	15	1	1871386	187086	4063	80
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	d113	2019-04-23	108	1	1530000	151999	13810	363
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d113	2019-04-23	47	1	1349867	126411	7295	131
CDA Doetinchem		AR453512812329697280	Google	d113	2019-04-23	19	1	952580	95161	103	8
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d113	2019-04-23	26	1	798238	78714	179	10
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d113	2019-04-23	7	1	781250	78125	1953	39
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d113	2019-04-23	45	1	777310	76407	192	9
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d113	2019-04-23	1	1	666666	66666	2000	33
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d113	2019-04-23	12	1	412093	41042	3178	83
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d113	2019-04-23	32	1	359554	34860	3486	79
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d113	2019-04-23	19	1	356721	35592	181	15
Cink, s.r.o.		AR361287976015101952	Google	d113	2019-04-23	25	1	346262	34333	157	12
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d113	2019-04-23	3	1	313415	31341	1395	24
Venstres Landsorganisation		AR283015942256984064	Google	d113	2019-04-23	26	1	216646	17611	13450	235
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d113	2019-04-23	73	1	193699	18129	2667	51
UAB "BPN LT"		AR135010682042056704	Google	d113	2019-04-23	15	1	144071	14407	72	4
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d113	2019-04-23	1	1	111111	11111	5	0
