advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	d106	2019-04-16	7	1	8564613	856461	5891	99
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d106	2019-04-16	27	1	5420375	542037	8749	158
AMERISOFT SRL		AR573801583431647232	Google	d106	2019-04-16	64	1	3953110	393917	374	16
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	d106	2019-04-16	25	1	2749484	269393	9056	196
Partido Animalista PACMA		AR145115193901318144	Google	d106	2019-04-16	4	1	2600000	260000	12110	210
COALICION CANARIA		AR489541609348661248	Google	d106	2019-04-16	953	1	2452085	111012	9534	65
HEADS, s.r.o.		AR356967719951663104	Google	d106	2019-04-16	16	1	1878529	187800	4066	80
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	d106	2019-04-16	108	1	1530000	151999	13810	363
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d106	2019-04-16	96	1	1187270	111719	2042	65
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d106	2019-04-16	47	1	779330	76407	203	9
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d106	2019-04-16	1	1	666666	66666	2000	33
HLAS		AR312619193323225088	Google	d106	2019-04-16	212	1	422255	27301	1986	53
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d106	2019-04-16	3	1	313415	31341	1395	24
Venstres Landsorganisation		AR283015942256984064	Google	d106	2019-04-16	11	1	246666	23999	11375	218
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d106	2019-04-16	70	1	192655	18129	2662	51
Fondation Populaire		AR320938922932699136	Google	d106	2019-04-16	12	1	181024	18065	3163	67
Suomen Keskusta r.p.		AR441112520191639552	Google	d106	2019-04-16	1	1	166666	16666	83	8
UAB "BPN LT"		AR135010682042056704	Google	d106	2019-04-16	15	1	144071	14407	72	4
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d106	2019-04-16	10	1	134523	13404	69	5
GREEN DAY, s.r.o		AR423241058193768448	Google	d106	2019-04-16	40	1	78727	6756	146	8
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d106	2019-04-16	4	1	72093	7209	2790	46
Fianna Fáil		AR101183107301900288	Google	d106	2019-04-16	16	1	70678	7012	85	7
SPD Berlin		AR257142234632159232	Google	d106	2019-04-16	7	1	61895	6136	737	19
Aalborg Venstrevælger forening		AR118173585608015872	Google	d106	2019-04-16	19	1	61818	6000	39	2
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d106	2019-04-16	163	1	47351	703	3252	72
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d106	2019-04-16	29	1	35682	2602	2484	59
Unitas		AR53945888749387776	Google	d106	2019-04-16	7	1	35000	0	175	0
Bündnis90/ Die Grünen		AR207068276079984640	Google	d106	2019-04-16	24	1	25526	1828	2429	50
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	d106	2019-04-16	2	1	25249	12500	170	33
Freiheitliche Partei Österreich		AR333020356698701824	Google	d106	2019-04-16	16	1	19707	1674	3431	62
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d106	2019-04-16	16	1	19231	1670	48	3
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	d106	2019-04-16	4	1	7543	682	1130	20
Gestion et Action Libérale		AR201311233196949504	Google	d106	2019-04-16	31	1	6672	166	562	12
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d106	2019-04-16	18	1	6121	345	1094	22
Maria Spyraki		AR80818777565954048	Google	d106	2019-04-16	4	1	4997	454	4	0
Michael Aastrup Jensen		AR92226485582036992	Google	d106	2019-04-16	1	1	2941	294	14	1
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	d106	2019-04-16	5	1	912	0	21	1
Párbeszéd Magyarországért		AR567356246269624320	Google	d106	2019-04-16	1	1	833	0	4	0
ODS		AR230482101315567616	Google	d106	2019-04-16	3	1	671	0	3	0
SPD		AR456734381399080960	Google	d106	2019-04-16	2	1	577	0	2	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	d106	2019-04-16	2	1	526	0	2	0
GroenLinks		AR148211418645135360	Google	d106	2019-04-16	1	1	178	0	0	0
