advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d100	2019-04-10	92	1	9686878	965441	43624	828
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d100	2019-04-10	146	1	2087704	207504	397	0
HEADS, s.r.o.		AR356967719951663104	Google	d100	2019-04-10	16	1	1878529	187800	4066	80
Future Innovation SRL		AR474748779908562944	Google	d100	2019-04-10	1	1	1666666	166666	5000	83
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d100	2019-04-10	51	1	1073699	106298	307	18
Arnora Oy		AR181544213152792576	Google	d100	2019-04-10	1	1	909090	90909	45	4
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d100	2019-04-10	55	1	809092	76407	351	9
Suomen Keskusta r.p.		AR441112520191639552	Google	d100	2019-04-10	26	1	807449	80300	12493	229
SOCIALDEMOKRATIET		AR271193993235136512	Google	d100	2019-04-10	10	1	707326	70732	23296	388
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d100	2019-04-10	52	1	597307	56535	20388	392
HLAS		AR312619193323225088	Google	d100	2019-04-10	181	1	452258	29968	1978	49
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d100	2019-04-10	24	1	390653	35647	1422	30
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d100	2019-04-10	2	1	310784	31078	1382	23
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	d100	2019-04-10	17	1	265154	25555	339	26
Rumilus Design Oy		AR391102333313875968	Google	d100	2019-04-10	31	1	238134	22532	101	0
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d100	2019-04-10	16	1	224705	21764	8044	155
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d100	2019-04-10	62	1	190237	18129	2649	51
Jukka Kopra		AR232680299937398784	Google	d100	2019-04-10	12	1	189265	18553	7904	138
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d100	2019-04-10	4	1	171071	16964	91	7
Fondation Populaire		AR320938922932699136	Google	d100	2019-04-10	11	1	171024	17065	3113	62
Alternativet		AR198061076825243648	Google	d100	2019-04-10	1	1	166666	16666	83	8
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d100	2019-04-10	11	1	137084	13494	2732	73
Hämeen Uusi Suunta ry		AR330633591832707072	Google	d100	2019-04-10	7	1	130000	12333	12750	275
GREEN DAY, s.r.o		AR423241058193768448	Google	d100	2019-04-10	31	1	118611	6500	323	5
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d100	2019-04-10	9	1	84585	8137	6906	117
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d100	2019-04-10	5	1	79235	7923	2826	50
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d100	2019-04-10	2	1	76811	7681	1471	38
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d100	2019-04-10	24	1	72352	6470	70	0
Fianna Fáil		AR101183107301900288	Google	d100	2019-04-10	15	1	68047	6749	72	6
Aalborg Venstrevælger forening		AR118173585608015872	Google	d100	2019-04-10	19	1	61818	6000	39	2
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d100	2019-04-10	3	1	54390	4939	1506	24
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d100	2019-04-10	33	1	33584	1250	242	14
Vapaus ry		AR124593908880506880	Google	d100	2019-04-10	19	1	33291	2000	76	0
Yhteinen hyvä ry		AR296997332115783680	Google	d100	2019-04-10	29	1	32092	400	222	8
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d100	2019-04-10	83	1	26062	703	3018	58
Tampereen Vihreät ry		AR4096230569279488	Google	d100	2019-04-10	12	1	20333	0	101	0
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d100	2019-04-10	16	1	19231	1670	48	3
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	d100	2019-04-10	16	1	17693	800	276	24
Občanská demokratická strana		AR37429025076936704	Google	d100	2019-04-10	1	1	14285	1428	71	7
Alternative für Deutschland		AR380456861733748736	Google	d100	2019-04-10	1	1	10000	1000	5	0
Gestion et Action Libérale		AR201311233196949504	Google	d100	2019-04-10	31	1	6672	166	562	12
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d100	2019-04-10	18	1	6121	345	1094	22
Saku Petteri Räty		AR196651502918434816	Google	d100	2019-04-10	14	1	5888	0	101	8
Maria Spyraki		AR80818777565954048	Google	d100	2019-04-10	4	1	4997	454	4	0
Janika Takatalo		AR113027046556303360	Google	d100	2019-04-10	10	1	4900	0	24	0
Michael Aastrup Jensen		AR92226485582036992	Google	d100	2019-04-10	1	1	2941	294	14	1
SPD Berlin		AR257142234632159232	Google	d100	2019-04-10	1	1	2173	217	652	10
Uusmaalaisten puolesta ry		AR139371345157816320	Google	d100	2019-04-10	1	1	2000	0	100	10
Freiheitliche Partei Österreich		AR333020356698701824	Google	d100	2019-04-10	4	1	921	0	4	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	d100	2019-04-10	5	1	912	0	21	1
ODS		AR230482101315567616	Google	d100	2019-04-10	3	1	671	0	3	0
SPD		AR456734381399080960	Google	d100	2019-04-10	2	1	577	0	2	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	d100	2019-04-10	2	1	526	0	2	0
GroenLinks		AR148211418645135360	Google	d100	2019-04-10	1	1	178	0	0	0
