advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	d126	2019-05-06	22	1	16144962	1614496	28805	496
AMERISOFT SRL		AR573801583431647232	Google	d126	2019-05-06	134	1	14772149	1474334	1406	87
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d126	2019-05-06	71	1	14068618	1406861	27926	532
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d126	2019-05-06	75	1	9026356	901086	31122	1873
CDU Christlich Demokratische Union		AR68737343799951360	Google	d126	2019-05-06	2417	1	6273809	361250	54319	4356
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d126	2019-05-06	17	1	5238713	523871	43991	733
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d126	2019-05-06	242	1	4879630	394178	6876	152
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d126	2019-05-06	344	1	4852056	436947	6513	256
Popolari per l'Italia		AR406403961759727616	Google	d126	2019-05-06	5	1	3553113	355311	6120	108
Občanska demokraticka strana		AR386241117529571328	Google	d126	2019-05-06	14	1	3316107	329999	8873	164
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d126	2019-05-06	34	1	3266896	324705	2213	61
Open Vld		AR369049153717665792	Google	d126	2019-05-06	132	1	3226825	312123	14534	537
Freiheitliche Partei Österreich		AR333020356698701824	Google	d126	2019-05-06	36	1	2859817	285378	19035	334
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d126	2019-05-06	56	1	2689477	267717	31417	562
SOCIALDEMOKRATIET		AR271193993235136512	Google	d126	2019-05-06	23	1	2298015	226301	28327	477
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	d126	2019-05-06	1541	1	1834305	95130	5134	54
Alternativet		AR198061076825243648	Google	d126	2019-05-06	3	1	1585714	158571	8642	150
mmb media agentur d.o.o.		AR524572049809604608	Google	d126	2019-05-06	639	1	1537999	59047	4832	0
CDA Doetinchem		AR453512812329697280	Google	d126	2019-05-06	38	1	1356084	134733	205	8
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d126	2019-05-06	42	1	1333914	132840	8401	156
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d126	2019-05-06	11	1	1054359	105435	3824	79
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d126	2019-05-06	28	1	959230	95769	105	5
SPD		AR456734381399080960	Google	d126	2019-05-06	28	1	728272	72618	38753	2275
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d126	2019-05-06	60	1	677875	65109	330	10
Párbeszéd Magyarországért		AR567356246269624320	Google	d126	2019-05-06	8	1	654585	65329	1761	36
