advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d094	2019-04-04	90	1	9675211	964441	43566	823
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d094	2019-04-04	165	1	2244450	222679	498	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d094	2019-04-04	65	1	1209226	116298	535	18
Arnora Oy		AR181544213152792576	Google	d094	2019-04-04	1	1	909090	90909	45	4
SOCIALDEMOKRATIET		AR271193993235136512	Google	d094	2019-04-04	12	1	864468	86446	27653	466
Suomen Keskusta r.p.		AR441112520191639552	Google	d094	2019-04-04	20	1	746116	74300	12277	209
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d094	2019-04-04	19	1	567563	56050	16663	327
TOP 09		AR268709096956362752	Google	d094	2019-04-04	153	1	537095	18666	1845	0
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d094	2019-04-04	2	1	310784	31078	1382	23
Rumilus Design Oy		AR391102333313875968	Google	d094	2019-04-04	31	1	238134	22532	101	0
Jukka Kopra		AR232680299937398784	Google	d094	2019-04-04	13	1	222598	21887	8070	155
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d094	2019-04-04	11	1	191169	18795	6434	120
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d094	2019-04-04	49	1	186731	18129	2632	51
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d094	2019-04-04	35	1	165672	14631	11728	229
Alternativet		AR198061076825243648	Google	d094	2019-04-04	1	1	142857	14285	71	7
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d094	2019-04-04	11	1	137084	13494	2732	73
Fondation Populaire		AR320938922932699136	Google	d094	2019-04-04	8	1	109259	10888	2433	54
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d094	2019-04-04	5	1	79235	7923	2826	50
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d094	2019-04-04	24	1	72352	6470	70	0
Fianna Fáil		AR101183107301900288	Google	d094	2019-04-04	14	1	65547	6499	60	5
Aalborg Venstrevælger forening		AR118173585608015872	Google	d094	2019-04-04	19	1	61818	6000	39	2
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d094	2019-04-04	1	1	43478	4347	1304	21
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d094	2019-04-04	55	1	38168	0	198	0
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d094	2019-04-04	39	1	34913	1250	464	38
Hämeen Uusi Suunta ry		AR330633591832707072	Google	d094	2019-04-04	3	1	24000	2000	120	10
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d094	2019-04-04	16	1	19231	1670	48	3
Yhteinen hyvä ry		AR296997332115783680	Google	d094	2019-04-04	25	1	16466	400	144	8
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	d094	2019-04-04	14	1	13318	800	179	16
Alternative für Deutschland		AR380456861733748736	Google	d094	2019-04-04	2	1	11250	1000	11	0
Vapaus ry		AR124593908880506880	Google	d094	2019-04-04	13	1	9291	0	46	0
Uusmaalaisten puolesta ry		AR139371345157816320	Google	d094	2019-04-04	2	1	7000	0	350	35
Gestion et Action Libérale		AR201311233196949504	Google	d094	2019-04-04	31	1	6672	166	562	12
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d094	2019-04-04	18	1	6121	345	1094	22
Saku Petteri Räty		AR196651502918434816	Google	d094	2019-04-04	14	1	5888	0	101	8
HLAS		AR312619193323225088	Google	d094	2019-04-04	17	1	4041	0	108	9
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	d094	2019-04-04	4	1	3864	0	51	3
Janika Takatalo		AR113027046556303360	Google	d094	2019-04-04	9	1	3649	0	18	0
Michael Aastrup Jensen		AR92226485582036992	Google	d094	2019-04-04	1	1	2941	294	14	1
SPD Berlin		AR257142234632159232	Google	d094	2019-04-04	1	1	2173	217	652	10
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	d094	2019-04-04	5	1	912	0	21	1
Freiheitliche Partei Österreich		AR333020356698701824	Google	d094	2019-04-04	3	1	599	0	2	0
SPD		AR456734381399080960	Google	d094	2019-04-04	2	1	577	0	2	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	d094	2019-04-04	2	1	526	0	2	0
ODS		AR230482101315567616	Google	d094	2019-04-04	1	1	217	0	1	0
GroenLinks		AR148211418645135360	Google	d094	2019-04-04	1	1	178	0	0	0
