advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular Regional De Canarias		AR288284801977286656	Google	d088	2019-03-29	132	1	2592889	252238	1474	77
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d088	2019-03-29	106	1	1170879	116393	235	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d088	2019-03-29	52	1	949464	93679	254	12
Suomen Keskusta r.p.		AR441112520191639552	Google	d088	2019-03-29	25	1	749852	74300	12330	213
Venstres Landsorganisation		AR283015942256984064	Google	d088	2019-03-29	9	1	577000	57500	33310	580
COALICION CANARIA		AR489541609348661248	Google	d088	2019-03-29	3	1	350000	34999	175	16
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d088	2019-03-29	2	1	310784	31078	1382	23
Rumilus Design Oy		AR391102333313875968	Google	d088	2019-03-29	19	1	208692	20032	66	0
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d088	2019-03-29	45	1	183339	14631	12041	254
Alternativet		AR198061076825243648	Google	d088	2019-03-29	1	1	142857	14285	71	7
SOCIALDEMOKRATIET		AR271193993235136512	Google	d088	2019-03-29	4	1	133333	13333	666	66
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d088	2019-03-29	35	1	106637	9239	10018	201
Fondation Populaire		AR320938922932699136	Google	d088	2019-03-29	2	1	75498	7549	2264	37
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d088	2019-03-29	24	1	72352	6470	70	0
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d088	2019-03-29	4	1	70849	7026	3560	61
Fianna Fáil		AR101183107301900288	Google	d088	2019-03-29	19	1	70539	6291	94	5
TOP 09		AR268709096956362752	Google	d088	2019-03-29	33	1	66999	3333	184	0
Aalborg Venstrevælger forening		AR118173585608015872	Google	d088	2019-03-29	19	1	61818	6000	39	2
Saku Petteri Räty		AR196651502918434816	Google	d088	2019-03-29	15	1	55888	5000	351	33
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	d088	2019-03-29	1	1	50000	5000	25	0
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d088	2019-03-29	1	1	43478	4347	1304	21
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d088	2019-03-29	5	1	41666	4166	2666	58
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d088	2019-03-29	35	1	31882	1250	549	49
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d088	2019-03-29	17	1	26928	1764	2055	55
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d088	2019-03-29	16	1	19231	1670	48	3
