advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d138	2019-05-18	105	1	42393618	4239361	135382	2594
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d138	2019-05-18	102	1	41690686	4163698	57034	1223
Future Innovation SRL		AR474748779908562944	Google	d138	2019-05-18	25	1	25391562	2539156	55302	1036
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d138	2019-05-18	21	1	23436401	2343640	94066	1599
CDU Christlich Demokratische Union		AR68737343799951360	Google	d138	2019-05-18	4798	1	21308333	16666	105791	0
Partidul Pro Romania		AR116025139887341568	Google	d138	2019-05-18	162	1	18606071	1839761	41700	1089
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d138	2019-05-18	77	1	11504656	1148101	43688	2095
KKW Lewica Razem – Razem, Unia Pracy, RSS		AR374597289391423488	Google	d138	2019-05-18	29	1	9748138	970670	5229	472
Sloboda a Solidarita		AR242125929453715456	Google	d138	2019-05-18	364	1	9739683	911317	27570	984
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	d138	2019-05-18	63	1	9419999	935000	2849	191
AMERISOFT SRL		AR573801583431647232	Google	d138	2019-05-18	76	1	9229291	922416	5815	150
NEA DEMOKRATIA		AR351183464155840512	Google	d138	2019-05-18	44	1	8894619	888452	53113	1074
SOCIALDEMOKRATIET		AR271193993235136512	Google	d138	2019-05-18	124	1	8337080	831934	121358	2388
SPOLU - občianska demokracia		AR194838133366325248	Google	d138	2019-05-18	77	1	7853123	775023	53322	1002
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d138	2019-05-18	80	1	7549251	752725	28234	609
Lega per Salvini Premier		AR158424507277639680	Google	d138	2019-05-18	12	1	7136666	713666	40212	728
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	d138	2019-05-18	28	1	7054523	702500	24200	474
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	d138	2019-05-18	2	1	7000000	700000	6250	125
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	d138	2019-05-18	71	1	6779162	676575	5334	231
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	d138	2019-05-18	2053	1	6697969	412746	30406	430
Det Konservative Folkeparti		AR40969452518375424	Google	d138	2019-05-18	267	1	6669859	641692	26864	648
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	d138	2019-05-18	426	1	6619621	630768	60546	1164
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	d138	2019-05-18	30	1	6227499	622500	5604	137
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	36	1	5332482	2428000	30182	7050
Open Vld		AR369049153717665792	Google	d138	2019-05-18	641	1	4785416	412500	25908	956
