advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	d107	2019-04-17	7	1	8564613	856461	5891	99
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d107	2019-04-17	30	1	5484958	548495	11505	204
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	d107	2019-04-17	50	1	4962163	489393	39944	776
AMERISOFT SRL		AR573801583431647232	Google	d107	2019-04-17	64	1	3953110	393917	374	16
COALICION CANARIA		AR489541609348661248	Google	d107	2019-04-17	1629	1	2685017	114012	10563	65
Partido Animalista PACMA		AR145115193901318144	Google	d107	2019-04-17	4	1	2600000	260000	12110	210
HEADS, s.r.o.		AR356967719951663104	Google	d107	2019-04-17	16	1	1878529	187800	4066	80
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	d107	2019-04-17	108	1	1530000	151999	13810	363
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d107	2019-04-17	132	1	1211844	111719	2165	65
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d107	2019-04-17	47	1	779330	76407	203	9
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d107	2019-04-17	1	1	666666	66666	2000	33
HLAS		AR312619193323225088	Google	d107	2019-04-17	177	1	339160	23968	1721	53
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d107	2019-04-17	3	1	313415	31341	1395	24
Venstres Landsorganisation		AR283015942256984064	Google	d107	2019-04-17	12	1	257777	25111	14708	273
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d107	2019-04-17	8	1	202093	20209	2990	66
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d107	2019-04-17	72	1	193329	18129	2665	51
Fondation Populaire		AR320938922932699136	Google	d107	2019-04-17	12	1	181024	18065	3163	67
Suomen Keskusta r.p.		AR441112520191639552	Google	d107	2019-04-17	1	1	166666	16666	83	8
UAB "BPN LT"		AR135010682042056704	Google	d107	2019-04-17	15	1	144071	14407	72	4
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d107	2019-04-17	10	1	134523	13404	69	5
GREEN DAY, s.r.o		AR423241058193768448	Google	d107	2019-04-17	39	1	76227	6756	134	8
Fianna Fáil		AR101183107301900288	Google	d107	2019-04-17	16	1	70678	7012	85	7
SPD Berlin		AR257142234632159232	Google	d107	2019-04-17	7	1	61895	6136	737	19
Aalborg Venstrevælger forening		AR118173585608015872	Google	d107	2019-04-17	19	1	61818	6000	39	2
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d107	2019-04-17	163	1	47323	703	3252	72
