advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d104	2019-04-14	6	1	21166666	2116666	62250	1058
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d104	2019-04-14	86	1	10301643	1026552	51944	962
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d104	2019-04-14	27	1	5420375	542037	8749	158
Partido Animalista PACMA		AR145115193901318144	Google	d104	2019-04-14	4	1	2600000	260000	12110	210
Future Innovation SRL		AR474748779908562944	Google	d104	2019-04-14	4	1	2266994	226699	7530	125
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d104	2019-04-14	125	1	1902942	189028	327	0
HEADS, s.r.o.		AR356967719951663104	Google	d104	2019-04-14	16	1	1878529	187800	4066	80
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	d104	2019-04-14	108	1	1530000	151999	13810	363
AMERISOFT SRL		AR573801583431647232	Google	d104	2019-04-14	48	1	1385943	136084	310	0
COALICION CANARIA		AR489541609348661248	Google	d104	2019-04-14	213	1	1076461	83992	3871	65
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d104	2019-04-14	80	1	945315	90886	1770	57
Arnora Oy		AR181544213152792576	Google	d104	2019-04-14	1	1	909090	90909	45	4
Suomen Keskusta r.p.		AR441112520191639552	Google	d104	2019-04-14	25	1	787449	78300	12483	229
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d104	2019-04-14	50	1	787425	76407	243	9
SOCIALDEMOKRATIET		AR271193993235136512	Google	d104	2019-04-14	10	1	707326	70732	23296	388
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d104	2019-04-14	48	1	593888	56535	20371	392
HLAS		AR312619193323225088	Google	d104	2019-04-14	216	1	457720	27301	2138	50
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d104	2019-04-14	24	1	420000	37500	637	37
Saku Petteri Räty		AR196651502918434816	Google	d104	2019-04-14	14	1	338633	33333	10098	174
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d104	2019-04-14	3	1	313415	31341	1395	24
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	d104	2019-04-14	19	1	275154	25555	389	26
Rumilus Design Oy		AR391102333313875968	Google	d104	2019-04-14	31	1	238134	22532	101	0
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d104	2019-04-14	16	1	224705	21764	8044	155
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d104	2019-04-14	65	1	191034	18129	2653	51
Jukka Kopra		AR232680299937398784	Google	d104	2019-04-14	12	1	189265	18553	7904	138
Fondation Populaire		AR320938922932699136	Google	d104	2019-04-14	12	1	181024	17065	3163	62
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d104	2019-04-14	4	1	171071	16964	91	7
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d104	2019-04-14	11	1	137084	13494	2732	73
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d104	2019-04-14	11	1	103474	9526	3948	99
Freiheitliche Partei Österreich		AR333020356698701824	Google	d104	2019-04-14	23	1	91850	1388	2949	48
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	d104	2019-04-14	5	1	79235	7923	2826	50
GREEN DAY, s.r.o		AR423241058193768448	Google	d104	2019-04-14	38	1	78097	6756	143	8
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d104	2019-04-14	24	1	72352	6470	70	0
Fianna Fáil		AR101183107301900288	Google	d104	2019-04-14	16	1	70678	7012	85	7
SPD Berlin		AR257142234632159232	Google	d104	2019-04-14	9	1	68562	6136	770	19
Aalborg Venstrevælger forening		AR118173585608015872	Google	d104	2019-04-14	19	1	61818	6000	39	2
Työlinjalla ry		AR88565111861542912	Google	d104	2019-04-14	14	1	46666	0	233	0
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d104	2019-04-14	158	1	45690	703	3244	72
