spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	LT	Lithuania	258	54	5403818	1259368	21202	1
50_100	50 - 100	LT	Lithuania	255	51	20648	4673	81	0
100_1k	100 - 1k	LT	Lithuania	125	28	13291795	5873054	48376	13050
1k_5k	1k - 5k	LT	Lithuania	12	5	3049189	1372057	22868	4574
