age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	BE	Belgium	1477	461	6307217	2437399	32063	4216
18_24	18-24	BE	Belgium	10557	1990	98283310	38098539	615145	113191
25_34	25-34	BE	Belgium	12023	2197	84233322	33041487	562895	103318
35_44	35-44	BE	Belgium	11845	2159	61901941	23860339	424195	75665
45_54	45-54	BE	Belgium	11327	2081	51213928	19407561	377357	67208
55_64	55-64	BE	Belgium	10273	1942	39919053	14567885	324993	54516
65_	65+	BE	Belgium	9383	1764	26802582	9527624	235936	38333
