advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	f	Facebook	LV	Latvia	4	1	159996	35000	796	100
Sandra Kalniete	Sandra Kalniete	363128980541199	Facebook	f	Facebook	LV	Latvia	3	1	149996	29999	296	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	f	Facebook	LV	Latvia	1	1	99999	49999	99	0
Latvijas Mobilais Telefons		197239286963377	Facebook	f	Facebook	LV	Latvia	1	1	99999	50000	99	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	f	Facebook	LV	Latvia	2	1	99998	20000	198	0
LViedvesmo		1948718882070549	Facebook	f	Facebook	LV	Latvia	2	1	99998	19999	198	0
Greens/EFA in the European Parliament		150527751674751	Facebook	f	Facebook	LV	Latvia	23	1	86015	36992	86	18
Швеция		1001119573268082	Facebook	f	Facebook	LV	Latvia	2	1	84341	41192	36	7
Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	f	Facebook	LV	Latvia	5	1	75994	20999	494	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	f	Facebook	LV	Latvia	5	1	66995	16000	495	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	f	Facebook	LV	Latvia	3	1	64997	16000	697	100
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	Facebook	LV	Latvia	53	1	64902	30074	122	35
VoteWatch Europe		355087424564148	Facebook	f	Facebook	LV	Latvia	8	1	60385	25828	141	47
Armands Krauze		1404923176410685	Facebook	f	Facebook	LV	Latvia	3	1	59997	12000	264	0
Karina Sprūde		2080083472307278	Facebook	f	Facebook	LV	Latvia	3	1	55997	11000	297	0
Māris Graudiņš		265541270533404	Facebook	f	Facebook	LV	Latvia	3	1	55985	10997	296	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	Facebook	LV	Latvia	27	1	54153	22138	91	21
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	f	Facebook	LV	Latvia	2	1	50998	10000	198	0
Jaunā konservatīvā partija - Kurzeme		515829431874969	Facebook	f	Facebook	LV	Latvia	1	1	49999	10000	99	0
Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	f	Facebook	LV	Latvia	1	1	49999	10000	99	0
Uldis Šalajevs - PRO		1684812314943573	Facebook	f	Facebook	LV	Latvia	1	1	49999	9999	99	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	f	Facebook	LV	Latvia	1	1	49999	9999	98	0
Latvijas Republikas Tieslietu ministrija		2132812093618251	Facebook	f	Facebook	LV	Latvia	1	1	49999	10000	99	0
Centrālā vēlēšanu komisija		236758520084700	Facebook	f	Facebook	LV	Latvia	1	1	49998	10000	99	0
Mocek		150722025287146	Facebook	f	Facebook	LV	Latvia	1	1	49767	9953	87	0
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	f	Facebook	LV	Latvia	18	1	45107	7000	1695	0
Прибыльные известия		563621860696849	Facebook	f	Facebook	LV	Latvia	4	1	36805	8740	193	24
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	Facebook	LV	Latvia	60	1	35801	15075	157	33
Game of Sultans		185311195624361	Facebook	f	Facebook	LV	Latvia	5	1	26030	11407	559	111
Latvian Transatlantic organisation		145481184414	Facebook	f	Facebook	LV	Latvia	3	1	24997	11000	264	0
BBC News Russian		190992343324	Facebook	f	Facebook	LV	Latvia	1	1	24163	4832	55	0
Coastal Studies		11070113987	Facebook	f	Facebook	LV	Latvia	2	1	21095	4219	75	0
European Youth Event		919232861444360	Facebook	f	Facebook	LV	Latvia	7	1	20198	9536	63	16
Guardian Weekly		64525551258	Facebook	f	Facebook	LV	Latvia	6	1	20019	7634	30	4
Roberts Putnis		114358009257511	Facebook	f	Facebook	LV	Latvia	3	1	19926	6964	296	0
European Commission		107898832590939	Facebook	f	Facebook	LV	Latvia	4	1	13673	6836	33	9
Arte		656089814494677	Facebook	f	Facebook	LV	Latvia	6	1	13324	6172	36	5
Wholesome Culture		1664959567149320	Facebook	f	Facebook	LV	Latvia	4	1	12852	5535	25	4
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	Facebook	LV	Latvia	17	1	12461	4069	43	2
EPP Group in the European Parliament		291699857688	Facebook	f	Facebook	LV	Latvia	6	1	12214	5627	24	4
Andrejs Elksniņš - Андрей Элксниньш		1921193498149435	Facebook	f	Facebook	LV	Latvia	2	1	10998	5000	176	0
Skaties.lv		246477898857961	Facebook	f	Facebook	LV	Latvia	3	1	10997	2000	297	0
rus.delfi.lv		171908942830189	Facebook	f	Facebook	LV	Latvia	2	1	10997	4999	197	0
Dana Reizniece-Ozola		2050464598316895	Facebook	f	Facebook	LV	Latvia	2	1	10997	5000	176	0
Vikki lubit tortik		179348739480895	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	88	0
Neste Latvija		517372208321136	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	99	0
Latvian Institute of International Affairs		106505309437949	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	99	0
Meridian Group - izglītība ārzemēs, Ielts kursi Latvijā		165936033437118	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	99	0
Vides izglītības fonds (FEE Latvia)		347993745240304	Facebook	f	Facebook	LV	Latvia	1	1	9999	4999	98	0
Jurģis Klotiņš		546908615654275	Facebook	f	Facebook	LV	Latvia	2	1	9998	2000	187	0
Baltic Council for International Education - izglītība ārzemēs		188236447909026	Facebook	f	Facebook	LV	Latvia	1	1	9998	4999	98	0
Press.lv		1554765974735742	Facebook	f	Facebook	LV	Latvia	2	1	9998	2000	176	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	f	Facebook	LV	Latvia	2	1	9997	1999	197	0
IEVA Dzīvo Zaļi		2056076931321034	Facebook	f	Facebook	LV	Latvia	1	1	9993	4997	98	0
Zaļā brīvība		660016677346773	Facebook	f	Facebook	LV	Latvia	1	1	9990	4995	88	0
Minority SafePack		532492010145546	Facebook	f	Facebook	LV	Latvia	7	1	9895	2097	39	0
Pela Case		119283008140727	Facebook	f	Facebook	LV	Latvia	14	1	9506	3260	17	2
Coconut Bowls		451945511677873	Facebook	f	Facebook	LV	Latvia	66	1	9108	2463	46	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	f	Facebook	LV	Latvia	1	1	8756	4378	8	0
LawlessLatvia		401371383212395	Facebook	f	Facebook	LV	Latvia	1	1	8747	4374	86	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	f	Facebook	LV	Latvia	4	1	8464	3915	23	4
Cecilia Malmström		258966159416	Facebook	f	Facebook	LV	Latvia	1	1	8347	3339	16	8
DRH Lindersvold		512374155442078	Facebook	f	Facebook	LV	Latvia	2	1	7673	3062	20	4
Erasmus Student Network		25226723130	Facebook	f	Facebook	LV	Latvia	2	1	7478	3739	4	0
АТОН		269320383095938	Facebook	f	Facebook	LV	Latvia	2	1	7363	3681	50	10
Легион информационной обороны		759570777707924	Facebook	f	Facebook	LV	Latvia	1	1	6979	1395	12	0
European Youth		130456876990360	Facebook	f	Facebook	LV	Latvia	4	1	6737	3361	21	4
Atlantic Forum		616121875501729	Facebook	f	Facebook	LV	Latvia	2	1	6579	3163	61	0
Resilience League		1774357632844613	Facebook	f	Facebook	LV	Latvia	2	1	6024	1205	119	0
European Committee of the Regions		527351247377965	Facebook	f	Facebook	LV	Latvia	4	1	5989	2702	27	4
Зга Невидимая		350038819057090	Facebook	f	Facebook	LV	Latvia	2	1	5973	995	197	0
Council of the European Union		147547541961576	Facebook	f	Facebook	LV	Latvia	4	1	5869	2812	21	4
Hanno Pevkur  #pevkur		1914863625428136	Facebook	f	Facebook	LV	Latvia	5	1	5854	1171	115	0
Uģis ROTBERGS, dabas advokāts	Rotbergs Ugis	1470597813212092	Facebook	f	Facebook	LV	Latvia	1	1	4999	1000	98	0
Naudas Meistars		627383544292936	Facebook	f	Facebook	LV	Latvia	1	1	4999	1000	88	0
TV3 Latvija		170601579630073	Facebook	f	Facebook	LV	Latvia	1	1	4999	1000	99	0
Janis Dombrava		235220853567408	Facebook	f	Facebook	LV	Latvia	1	1	4999	1000	99	0
Tautsaimnieks		113620082778043	Facebook	f	Facebook	LV	Latvia	1	1	4999	1000	88	0
Eņģeļa pasts / No Sirds Uz Sirdi		1794159517532729	Facebook	f	Facebook	LV	Latvia	1	1	4998	999	98	0
Стражи		310613372788542	Facebook	f	Facebook	LV	Latvia	1	1	4667	2334	46	0
Ритм Евразии		555174937896912	Facebook	f	Facebook	LV	Latvia	1	1	4593	918	6	1
KGB Banker		1647036102256424	Facebook	f	Facebook	LV	Latvia	2	1	4573	1312	77	0
Europe Together		140105536131109	Facebook	f	Facebook	LV	Latvia	1	1	4572	2286	22	4
RuBaltic.Ru		361996777230933	Facebook	f	Facebook	LV	Latvia	2	1	4367	873	5	1
Talking Europe		316028505828375	Facebook	f	Facebook	LV	Latvia	3	1	3708	1672	13	2
Climate-KIC		403370709744295	Facebook	f	Facebook	LV	Latvia	2	1	3469	1485	8	3
MmosWorld		1262271977168621	Facebook	f	Facebook	LV	Latvia	1	1	3457	1729	2	0
I Hate Bernie Sanders		105344429817836	Facebook	f	Facebook	LV	Latvia	2	1	3448	1724	23	4
FontBundles.net		1653056048283270	Facebook	f	Facebook	LV	Latvia	3	1	3361	1473	17	3
eToro		193863317737	Facebook	f	Facebook	LV	Latvia	16	1	3307	1395	7	1
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	f	Facebook	LV	Latvia	13	1	3001	886	7	0
Türi - Tori Downriver Race		1559110207746526	Facebook	f	Facebook	LV	Latvia	1	1	2856	1428	28	0
«Белсат» по-русски		1520423234895880	Facebook	f	Facebook	LV	Latvia	1	1	2728	545	5	0
Verv		560545637307176	Facebook	f	Facebook	LV	Latvia	1	1	2685	1343	2	1
The Good Lobby		1420129598280317	Facebook	f	Facebook	LV	Latvia	10	1	2676	1028	11	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	f	Facebook	LV	Latvia	1	1	2632	1316	2	1
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	f	Facebook	LV	Latvia	7	1	2627	633	4	0
Matthew Hussey		525275707491504	Facebook	f	Facebook	LV	Latvia	7	1	2598	1052	22	4
Orbex		1415953441956155	Facebook	f	Facebook	LV	Latvia	7	1	2585	520	26	3
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	f	Facebook	LV	Latvia	7	1	2566	908	5	0
Europeana.eu		10261403667	Facebook	f	Facebook	LV	Latvia	2	1	2515	1056	2	0
Mint		1586969654915532	Facebook	f	Facebook	LV	Latvia	1	1	2317	463	5	0
MasterClass		687589164666184	Facebook	f	Facebook	LV	Latvia	3	1	2112	1056	9	1
Apollo.lv		158021020892930	Facebook	f	Facebook	LV	Latvia	2	1	1998	0	198	0
SAVA.card		548124248706044	Facebook	f	Facebook	LV	Latvia	2	1	1997	0	198	0
TVNET		142254092456168	Facebook	f	Facebook	LV	Latvia	2	1	1997	0	198	0
Huawei Europe		1709278142683543	Facebook	f	Facebook	LV	Latvia	1	1	1977	989	0	0
Giving Brush		1945237355733646	Facebook	f	Facebook	LV	Latvia	9	1	1633	666	15	2
Chug Bottles		1781974005205686	Facebook	f	Facebook	LV	Latvia	1	1	1608	804	1	0
Guardian B2B		452752128144314	Facebook	f	Facebook	LV	Latvia	1	1	1559	779	4	0
Tuxy		870667836405958	Facebook	f	Facebook	LV	Latvia	3	1	1512	618	7	1
Collision Conf		205093963028353	Facebook	f	Facebook	LV	Latvia	9	1	1483	446	28	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	f	Facebook	LV	Latvia	10	1	1455	632	5	0
Wageningen University & Research		128618593840392	Facebook	f	Facebook	LV	Latvia	1	1	1451	290	2	0
Tuunes		992176580926495	Facebook	f	Facebook	LV	Latvia	5	1	1443	392	4	0
Soonfeed		214615931960850	Facebook	f	Facebook	LV	Latvia	4	1	1401	458	21	0
Give A Vote		2186129244970085	Facebook	f	Facebook	LV	Latvia	1	1	1382	553	1	0
Solar Impulse		187539851277198	Facebook	f	Facebook	LV	Latvia	2	1	1361	544	1	0
RoboMarkets - Global		588252871551498	Facebook	f	Facebook	LV	Latvia	6	1	1308	523	14	0
Pologize Fashion		274227073497806	Facebook	f	Facebook	LV	Latvia	1	1	1296	648	11	5
EVERFX		279931699028690	Facebook	f	Facebook	LV	Latvia	6	1	1245	328	5	0
Le Monde		14892757589	Facebook	f	Facebook	LV	Latvia	27	1	1243	527	3	0
Григорий Явлинский		143402529086246	Facebook	f	Facebook	LV	Latvia	1	1	1192	238	1	0
World Bank		153371894688575	Facebook	f	Facebook	LV	Latvia	23	1	1155	509	3	0
Gaia		182073298490036	Facebook	f	Facebook	LV	Latvia	4	1	1153	539	10	4
Perseus Apparel		1112003955624720	Facebook	f	Facebook	LV	Latvia	11	1	1152	237	2	0
EU vs Disinformation		1087491177963859	Facebook	f	Facebook	LV	Latvia	1	1	1138	569	11	0
Nyt Europa		284571169850	Facebook	f	Facebook	LV	Latvia	1	1	1137	227	3	0
ETUC		129041250601685	Facebook	f	Facebook	LV	Latvia	1	1	1077	539	2	0
Mistrus Media		164802367002294	Facebook	f	Facebook	LV	Latvia	1	1	999	0	99	0
AsJust.ru:  юмор, позитив, вирусное видео		1907459202872442	Facebook	f	Facebook	LV	Latvia	1	1	999	0	1	0
Новости Латвии		342557309901618	Facebook	f	Facebook	LV	Latvia	1	1	999	0	99	0
RUS TVNET		176171459061779	Facebook	f	Facebook	LV	Latvia	1	1	999	0	99	0
nra.lv		157553250973702	Facebook	f	Facebook	LV	Latvia	1	1	999	0	99	0
Sabiedrība par atklātību		114555055909276	Facebook	f	Facebook	LV	Latvia	1	1	998	0	88	0
Tunis Forum on Gender Equality		362993680952642	Facebook	f	Facebook	LV	Latvia	1	1	979	489	0	0
Européens Sans Frontières		668031516635463	Facebook	f	Facebook	LV	Latvia	8	1	974	395	1	0
Deutschland.de		31292782350	Facebook	f	Facebook	LV	Latvia	8	1	970	193	3	0
Brut UK		1629990253744016	Facebook	f	Facebook	LV	Latvia	1	1	958	191	1	0
SuperBee Wax Wraps		207082576296571	Facebook	f	Facebook	LV	Latvia	7	1	933	213	12	2
Animal Matters	Animal Matters	1439364926329185	Facebook	f	Facebook	LV	Latvia	6	1	931	325	1	0
Save the Refugees		1931458237163388	Facebook	f	Facebook	LV	Latvia	1	1	929	371	0	0
East Meet East		565982140109779	Facebook	f	Facebook	LV	Latvia	1	1	893	446	1	0
LIKE APP		272972103180159	Facebook	f	Facebook	LV	Latvia	1	1	884	353	0	0
Vadim Rotari		516538278845787	Facebook	f	Facebook	LV	Latvia	2	1	882	176	1	0
Biznesa Vadības Koledža		411194435558787	Facebook	f	Facebook	LV	Latvia	1	1	879	0	87	0
BonneGueule		140324089470	Facebook	f	Facebook	LV	Latvia	4	1	879	426	4	0
RSM MBA		110428762358678	Facebook	f	Facebook	LV	Latvia	3	1	833	400	3	0
Soviet Visuals		1160495674016675	Facebook	f	Facebook	LV	Latvia	12	1	773	164	4	0
Конгрессно-Выставочная Компания «Империя»		203407713030445	Facebook	f	Facebook	LV	Latvia	3	1	767	337	6	1
АллатРа ТВ		468944153190776	Facebook	f	Facebook	LV	Latvia	44	1	753	320	8	0
Bali Hope		1311505702264274	Facebook	f	Facebook	LV	Latvia	2	1	749	146	10	1
We Amplify		186008238755917	Facebook	f	Facebook	LV	Latvia	4	1	748	149	1	0
Basmah		137973986840264	Facebook	f	Facebook	LV	Latvia	20	1	743	156	6	0
Ami Horowitz		42597808880	Facebook	f	Facebook	LV	Latvia	3	1	735	162	6	1
Humble Household		1746853745395190	Facebook	f	Facebook	LV	Latvia	2	1	720	169	7	1
NewsMavens		145218379355757	Facebook	f	Facebook	LV	Latvia	3	1	719	334	0	0
GOOD		2169416540037488	Facebook	f	Facebook	LV	Latvia	1	1	678	135	0	0
Global School for Social Leaders		141351915917174	Facebook	f	Facebook	LV	Latvia	1	1	655	327	1	0
World Food Programme		28312410177	Facebook	f	Facebook	LV	Latvia	1	1	653	130	1	0
I Love Crowdfunding Projects		112683756154005	Facebook	f	Facebook	LV	Latvia	5	1	639	180	4	0
Quotes		1881150392198555	Facebook	f	Facebook	LV	Latvia	2	1	630	279	0	0
European Action Week Against Racism		1224138274394269	Facebook	f	Facebook	LV	Latvia	1	1	592	118	1	0
EURACTIV		15299247059	Facebook	f	Facebook	LV	Latvia	3	1	551	110	1	0
Creative Europe		603554766349702	Facebook	f	Facebook	LV	Latvia	1	1	546	218	0	0
Melba Culp		902971599738051	Facebook	f	Facebook	LV	Latvia	17	1	530	203	1	0
ITUC		20556338116	Facebook	f	Facebook	LV	Latvia	1	1	520	260	0	0
Открытые медиа. Инфометр		1246107138782307	Facebook	f	Facebook	LV	Latvia	6	1	507	217	0	0
Stoke Travel		193334324519	Facebook	f	Facebook	LV	Latvia	1	1	498	249	0	0
Глобальный еврейский онлайн центр Jewish.Ru		117612978065	Facebook	f	Facebook	LV	Latvia	2	1	494	98	0	0
OZY		1393911800825140	Facebook	f	Facebook	LV	Latvia	1	1	489	97	0	0
Mark Laguë Fine Art		292045894985614	Facebook	f	Facebook	LV	Latvia	1	1	476	95	3	0
EU Gateway Business Avenues		1878683232394649	Facebook	f	Facebook	LV	Latvia	1	1	466	93	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	f	Facebook	LV	Latvia	1	1	457	91	4	0
Official: Uppsala Reggae Festival		754081171435181	Facebook	f	Facebook	LV	Latvia	1	1	456	91	0	0
Traxsource		67579939495	Facebook	f	Facebook	LV	Latvia	3	1	437	86	1	0
Holzkern		550085078491459	Facebook	f	Facebook	LV	Latvia	5	1	425	149	4	1
Unexplained Mysteries		259243241341132	Facebook	f	Facebook	LV	Latvia	1	1	414	165	0	0
Milaap		315603771494	Facebook	f	Facebook	LV	Latvia	15	1	408	118	0	0
Centre of Excellence		761616163858631	Facebook	f	Facebook	LV	Latvia	5	1	408	107	0	0
Veganuary		170911309781648	Facebook	f	Facebook	LV	Latvia	8	1	406	107	1	0
many_iii_art		282388526027377	Facebook	f	Facebook	LV	Latvia	1	1	401	0	39	0
Esri		211211155280	Facebook	f	Facebook	LV	Latvia	3	1	398	94	1	0
Feminist Apparel		147698828729567	Facebook	f	Facebook	LV	Latvia	13	1	382	159	3	0
Égard Watch Company		285409498185123	Facebook	f	Facebook	LV	Latvia	6	1	373	74	6	0
Busech Shopping		297339700960830	Facebook	f	Facebook	LV	Latvia	5	1	371	130	4	0
Stichting Syrische Vrijwilligers Nederland - SYVNL		537188923095240	Facebook	f	Facebook	LV	Latvia	1	1	359	72	7	0
Форум свободной России		653401831466013	Facebook	f	Facebook	LV	Latvia	1	1	352	176	3	0
Dean Graziosi		17457692073	Facebook	f	Facebook	LV	Latvia	1	1	352	176	1	0
Ozan Yanar		730847103593100	Facebook	f	Facebook	LV	Latvia	2	1	350	68	4	0
γυρίζουμε		278308089460720	Facebook	f	Facebook	LV	Latvia	6	1	346	145	2	0
Gul Ahmed		312754697664	Facebook	f	Facebook	LV	Latvia	3	1	346	141	0	0
The British Journal of Photography	Ecotricity Group Limited	40055265495	Facebook	f	Facebook	LV	Latvia	1	1	331	66	0	0
Dr. Hassan Mohsen Elhais		290561631132324	Facebook	f	Facebook	LV	Latvia	1	1	330	165	0	0
Sustainability Times		214303005827359	Facebook	f	Facebook	LV	Latvia	2	1	321	160	2	0
Fair Transport Europe		888757291197988	Facebook	f	Facebook	LV	Latvia	1	1	315	157	3	0
SEAC scuba - snorkeling - freediving		110780655713826	Facebook	f	Facebook	LV	Latvia	1	1	313	156	0	0
FT Content Solutions		1220981994590364	Facebook	f	Facebook	LV	Latvia	3	1	309	63	0	0
Stanford Graduate School of Business		208357009185713	Facebook	f	Facebook	LV	Latvia	2	1	309	61	0	0
Stagg Music (official)		166644226724554	Facebook	f	Facebook	LV	Latvia	1	1	308	154	0	0
Fire Safe Europe - FSEU		238789186294640	Facebook	f	Facebook	LV	Latvia	1	1	303	60	0	0
TransformingTransport		1635700990066863	Facebook	f	Facebook	LV	Latvia	1	1	303	60	0	0
Kokoomus	Kokoomus	201285237101	Facebook	f	Facebook	LV	Latvia	1	1	301	60	3	0
THTC - The Hemp Trading Company		30239959348	Facebook	f	Facebook	LV	Latvia	8	1	295	64	3	0
Настоящее Время		1543950879153281	Facebook	f	Facebook	LV	Latvia	1	1	286	57	0	0
Avon Worldwide		216741958412414	Facebook	f	Facebook	LV	Latvia	1	1	285	142	0	0
Apps for life		735756143429544	Facebook	f	Facebook	LV	Latvia	1	1	282	56	0	0
YOGA BURN		146316959083110	Facebook	f	Facebook	LV	Latvia	8	1	279	64	2	0
Index in English		1969401936694372	Facebook	f	Facebook	LV	Latvia	2	1	278	55	0	0
Академия Частного Инвестора / проект Андрея Ховратова		1341167019254839	Facebook	f	Facebook	LV	Latvia	5	1	278	0	1	0
The Munk Debates		259282224084288	Facebook	f	Facebook	LV	Latvia	1	1	274	54	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	f	Facebook	LV	Latvia	5	1	272	85	0	0
IPG - Международная политика и общество		586010848258637	Facebook	f	Facebook	LV	Latvia	1	1	271	135	0	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	f	Facebook	LV	Latvia	4	1	266	113	2	0
HP Large Format Media		169820440552379	Facebook	f	Facebook	LV	Latvia	1	1	265	53	0	0
GUE/NGL		164355333623231	Facebook	f	Facebook	LV	Latvia	2	1	259	109	1	0
GAîA		389280808172899	Facebook	f	Facebook	LV	Latvia	1	1	259	129	0	0
The Bamboo Brush Society		1152885191422950	Facebook	f	Facebook	LV	Latvia	15	1	250	77	1	0
Streetpit		658189304534663	Facebook	f	Facebook	LV	Latvia	1	1	242	121	0	0
Kai and Reef		220940452105669	Facebook	f	Facebook	LV	Latvia	1	1	239	119	0	0
Basicdepots		299600660831947	Facebook	f	Facebook	LV	Latvia	6	1	237	56	2	0
Luxy - Upscale Dating		763075507071546	Facebook	f	Facebook	LV	Latvia	4	1	236	47	1	0
Petra De Sutter		372776579930604	Facebook	f	Facebook	LV	Latvia	1	1	235	117	1	0
Your Everyday Korean		1446749008800347	Facebook	f	Facebook	LV	Latvia	3	1	231	109	0	0
Subpod		839183619577851	Facebook	f	Facebook	LV	Latvia	4	1	229	45	0	0
eutopia		1407046686105940	Facebook	f	Facebook	LV	Latvia	1	1	227	113	0	0
Get The Trolls Out		858018134275978	Facebook	f	Facebook	LV	Latvia	1	1	220	110	0	0
Razvlekalovo		1676086822474842	Facebook	f	Facebook	LV	Latvia	2	1	220	102	0	0
Hertie School of Governance		10760031281	Facebook	f	Facebook	LV	Latvia	1	1	215	43	0	0
Московский Центр Карнеги		110622705645966	Facebook	f	Facebook	LV	Latvia	3	1	209	41	0	0
Wantsrneeds		246346592579702	Facebook	f	Facebook	LV	Latvia	7	1	206	47	1	0
Gadgets Hype		373386893086224	Facebook	f	Facebook	LV	Latvia	1	1	202	40	1	0
GirlPower Football School		805084479546820	Facebook	f	Facebook	LV	Latvia	1	1	202	40	0	0
ScribersHive		722350287934296	Facebook	f	Facebook	LV	Latvia	1	1	201	101	0	0
Tafani's		306374169790036	Facebook	f	Facebook	LV	Latvia	10	1	191	15	1	0
Last Stop Brexit		820489154977103	Facebook	f	Facebook	LV	Latvia	1	1	190	38	0	0
Tilburg University		157338687652903	Facebook	f	Facebook	LV	Latvia	1	1	189	94	1	0
The big capitalist game		2034988140101939	Facebook	f	Facebook	LV	Latvia	6	1	185	37	3	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	f	Facebook	LV	Latvia	3	1	183	90	1	0
Hornet Plugins		150704545104271	Facebook	f	Facebook	LV	Latvia	1	1	183	36	0	0
Kiwi.com		334822256561481	Facebook	f	Facebook	LV	Latvia	1	1	181	36	1	0
Exponea		437489159794764	Facebook	f	Facebook	LV	Latvia	7	1	180	4	16	0
mimOOkids - Green Fashion for Small and Independent kids		2263303917279468	Facebook	f	Facebook	LV	Latvia	2	1	180	78	2	0
Чудеса случаются		155085838695261	Facebook	f	Facebook	LV	Latvia	1	1	173	0	0	0
Gary Vaynerchuk		51535068349	Facebook	f	Facebook	LV	Latvia	1	1	171	34	0	0
GadgetWorlds		1379943465439410	Facebook	f	Facebook	LV	Latvia	6	1	167	0	14	0
Greenpeace Polska		32104614789	Facebook	f	Facebook	LV	Latvia	10	1	164	74	0	0
