region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alba_county	Alba County	RO	Romania	3152	659	1372475	544353	2635	461
arad_county	Arad County	RO	Romania	3341	702	2138196	737173	5525	1054
arges_county	Argeș County	RO	Romania	3122	671	678393	289872	1335	261
bacau_county	Bacău County	RO	Romania	3256	684	1423438	409381	2491	484
bihor_county	Bihor County	RO	Romania	3409	705	1823178	675280	3296	472
bistrita_nasaud_county	Bistrița-Năsăud County	RO	Romania	3005	619	735064	197201	887	111
botosani_county	Botoșani County	RO	Romania	2891	621	263294	97541	609	75
brasov_county	Brașov County	RO	Romania	3457	724	2046172	763556	2960	534
braila_county	Brăila County	RO	Romania	2951	623	480923	188921	1069	213
bucharest	Bucharest	RO	Romania	4377	918	20403004	8226408	44620	9772
buzau_county	Buzău County	RO	Romania	2937	621	972816	420964	2440	621
caras_severin_county	Caraș-Severin County	RO	Romania	2956	631	709446	245470	1482	174
cluj_county	Cluj County	RO	Romania	3836	796	5061788	1959527	16049	3765
constanta_county	Constanța County	RO	Romania	3459	720	2726383	832521	7807	1079
covasna_county	Covasna County	RO	Romania	3002	612	680396	247356	858	186
calarasi_county	Călărași County	RO	Romania	2669	586	332483	138452	630	144
dolj_county	Dolj County	RO	Romania	3219	674	2672159	946022	4527	1232
dambovita_county	Dâmbovița County	RO	Romania	2913	634	469299	189739	683	174
galati_county	Galați County	RO	Romania	3247	696	2561692	1033364	9581	2193
giurgiu_county	Giurgiu County	RO	Romania	2617	566	319815	84447	931	28
gorj_county	Gorj County	RO	Romania	2816	605	1148744	389642	2075	438
harghita_county	Harghita County	RO	Romania	3109	625	1816486	517646	2210	241
hunedoara_county	Hunedoara County	RO	Romania	3140	668	1109446	422636	2317	509
ialomita_county	Ialomița County	RO	Romania	2726	601	390584	149337	643	148
iasi_county	Iași County	RO	Romania	3511	755	3036261	937144	5617	1022
ilfov_county	Ilfov County	RO	Romania	2616	563	390726	153870	783	135
maramures_county	Maramureș County	RO	Romania	3249	700	1511331	476915	4183	633
mehedinti_county	Mehedinți County	RO	Romania	2768	596	873036	308425	1899	302
mures_county	Mureș County	RO	Romania	3414	709	2382084	881297	3330	555
neamt_county	Neamț County	RO	Romania	3010	645	779290	351738	1936	396
