advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	CZ	Czechia	58	1	239941	51999	677	147
European Parliament	European Parliament	178362315106	Facebook	CZ	Czechia	2	1	199997	99999	997	199
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	CZ	Czechia	5	1	164995	36000	660	155
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	CZ	Czechia	1	1	99999	50000	388	194
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	CZ	Czechia	3	1	64997	16000	271	77
HLAS	První prezidentská	320144481956623	Facebook	CZ	Czechia	7	1	63992	11999	217	38
ČSSD	ČSSD	111041662264882	Facebook	CZ	Czechia	27	1	59973	11000	644	147
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	CZ	Czechia	1	1	49999	10000	194	38
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	CZ	Czechia	1	1	49999	9999	194	38
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	CZ	Czechia	1	1	49999	10000	19	3
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	CZ	Czechia	3	1	19997	7000	42	7
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	CZ	Czechia	5	1	16995	3000	120	46
Luděk Niedermayer	TOP 09	1395881230682843	Facebook	CZ	Czechia	2	1	14997	6000	58	23
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	CZ	Czechia	2	1	14997	5999	38	7
TOP 09	TOP 09	90002267161	Facebook	CZ	Czechia	1	1	9999	5000	19	3
Svobodní	Svobodní	43855944703	Facebook	CZ	Czechia	1	1	9999	5000	38	19
ODS Brno	ODS -Občanská demokratická strana	572646052818182	Facebook	CZ	Czechia	2	1	9998	2000	23	3
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	CZ	Czechia	4	1	7995	1000	46	7
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	CZ	Czechia	8	1	7992	0	30	0
Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie	Gegalczij Alexandr	386508422184056	Facebook	CZ	Czechia	3	1	6996	999	27	3
Dita Charanzová	ANO	219333261570307	Facebook	CZ	Czechia	2	1	5998	1000	23	3
Eva Decroix	ODS - Občanská demokratická strana	567229570370422	Facebook	CZ	Czechia	2	1	5998	1000	23	3
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	CZ	Czechia	2	1	5997	999	23	3
Moravské zemské hnutí	Hysek Ondrej	223701741482175	Facebook	CZ	Czechia	1	1	4999	1000	19	3
Marek Benda	Hopp Alan	128577896275	Facebook	CZ	Czechia	1	1	4999	1000	19	3
