audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	LU	Luxembourg	34	17	30080	6751	292	0
m25_34	male (25-34)	LU	Luxembourg	35	17	30026	7231	309	0
f25_34	female (25-34)	LU	Luxembourg	36	18	29993	6823	270	0
m18_24	male (18-24)	LU	Luxembourg	33	16	24322	5620	296	0
f35_44	female (35-44)	LU	Luxembourg	36	18	19794	4452	191	0
m35_44	male (35-44)	LU	Luxembourg	35	17	19232	4555	206	0
f45_54	female (45-54)	LU	Luxembourg	32	17	18328	4246	177	0
m45_54	male (45-54)	LU	Luxembourg	32	16	16214	3948	179	0
f55_64	female (55-64)	LU	Luxembourg	32	17	14614	3530	151	0
f13_17	female (13-17)	LU	Luxembourg	11	5	13817	3266	47	0
m55_64	male (55-64)	LU	Luxembourg	31	16	11449	2914	148	0
m13_17	male (13-17)	LU	Luxembourg	11	5	7782	1850	29	0
f65_	female (65+)	LU	Luxembourg	27	14	7313	1751	81	0
m65_	male (65+)	LU	Luxembourg	26	13	5991	1471	82	0
u25_34	unknown (25-34)	LU	Luxembourg	31	16	561	136	4	0
u35_44	unknown (35-44)	LU	Luxembourg	29	16	474	115	3	0
u45_54	unknown (45-54)	LU	Luxembourg	22	14	301	71	2	0
u55_64	unknown (55-64)	LU	Luxembourg	24	14	181	42	2	0
u65_	unknown (65+)	LU	Luxembourg	20	12	151	36	1	0
u18_24	unknown (18-24)	LU	Luxembourg	19	14	120	31	0	0
u13_17	unknown (13-17)	LU	Luxembourg	7	4	67	18	0	0
