region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
andalusia	Andalusia	ES	Spain	9219	1135	52158888	17967693	379671	42916
aragon	Aragón	ES	Spain	9294	847	12590331	2953417	361603	3608
balearic_islands	Balearic Islands	ES	Spain	6217	882	8352286	2558461	53977	4852
cantabria	Cantabria	ES	Spain	5455	729	1164848	293088	15716	517
castilla_y_leon	Castilla y Leon	ES	Spain	8634	893	13820945	4185688	179270	9441
castilla_la_mancha	Castilla-La Mancha	ES	Spain	7307	862	6278171	1963784	65425	4075
cataluna	Cataluña	ES	Spain	8399	1208	52052606	20210477	316910	50315
comunidad_valenciana	Comunidad Valenciana	ES	Spain	8621	1081	39676529	14929776	232124	36219
comunidad_de_madrid	Comunidad de Madrid	ES	Spain	8094	1113	26132274	9892690	175091	25995
extremadura	Extremadura	ES	Spain	5635	772	4951262	1455103	54537	2279
galicia	Galicia	ES	Spain	7109	896	13619871	4275504	131547	8973
islas_canarias	Islas Canarias	ES	Spain	6876	979	14728591	4720782	91141	8063
la_rioja	La Rioja	ES	Spain	5211	766	2243344	603756	22995	841
navarra	Navarra	ES	Spain	5597	718	1436452	444004	13974	1598
pais_vasco	País Vasco	ES	Spain	5243	864	4414984	1469402	40151	3138
principality_of_asturias	Principality of Asturias	ES	Spain	5991	786	2951015	966328	24108	2010
region_of_murcia	Region of Murcia	ES	Spain	6253	879	3700326	1092946	27815	1390
