audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	ES	Spain	16546	1992	72093471	28060572	449816	64888
f35_44	female (35-44)	ES	Spain	16636	1991	67877181	25960729	480486	66894
m25_34	male (25-34)	ES	Spain	15389	1925	61695501	24131631	412843	57413
f45_54	female (45-54)	ES	Spain	17123	1919	59374413	21660466	457523	57263
f18_24	female (18-24)	ES	Spain	13282	1810	56783503	22879290	294959	43954
m35_44	male (35-44)	ES	Spain	15408	1921	54938072	21345944	411235	55890
f55_64	female (55-64)	ES	Spain	16322	1756	43702824	15669623	406187	42791
m45_54	male (45-54)	ES	Spain	14883	1853	41389281	15470437	311736	41848
m18_24	male (18-24)	ES	Spain	12830	1757	38310564	15436019	216113	31114
m55_64	male (55-64)	ES	Spain	13834	1704	24582600	9111627	219660	24801
f65_	female (65+)	ES	Spain	13987	1553	23906195	8580848	234105	23570
m65_	male (65+)	ES	Spain	12425	1511	14505016	5411641	132474	14971
f13_17	female (13-17)	ES	Spain	768	319	1569711	621262	3904	329
u35_44	unknown (35-44)	ES	Spain	10791	1629	1059916	420276	7218	1127
m13_17	male (13-17)	ES	Spain	688	300	1038590	413106	2351	231
u25_34	unknown (25-34)	ES	Spain	9847	1525	569927	225722	3503	561
u45_54	unknown (45-54)	ES	Spain	9825	1486	469109	179367	3354	490
u55_64	unknown (55-64)	ES	Spain	7463	1226	186547	70740	1516	199
u65_	unknown (65+)	ES	Spain	6643	1102	167928	64167	1359	179
u18_24	unknown (18-24)	ES	Spain	5985	1148	128374	51166	723	111
u13_17	unknown (13-17)	ES	Spain	465	228	3832	1478	11	1
