advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	flemish_region	Flemish Region	BE	Belgium	456	1	40957092	16503121	195213	42073
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	flemish_region	Flemish Region	BE	Belgium	132	1	31057305	12945884	104395	28424
Vlaams Belang	Vlaams Belang	56605856504	Facebook	flemish_region	Flemish Region	BE	Belgium	77	1	29902299	13771920	225027	55701
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	flemish_region	Flemish Region	BE	Belgium	124	1	26627822	11555038	236672	55843
Open Vld	Open Vld	53668151866	Facebook	flemish_region	Flemish Region	BE	Belgium	370	1	13606947	5153277	95666	19864
John Crombez	sp.a	264131406977201	Facebook	flemish_region	Flemish Region	BE	Belgium	95	1	8787476	3665714	48190	10297
Groen	Groen	84920854319	Facebook	flemish_region	Flemish Region	BE	Belgium	235	1	8187179	2844292	43565	6217
Peter Mertens	PVDA	236485149843971	Facebook	flemish_region	Flemish Region	BE	Belgium	591	1	7923476	2380133	94669	10970
European Parliament		178362315106	Facebook	flemish_region	Flemish Region	BE	Belgium	157	1	5925916	2626639	37651	8143
Sign for my Future	Sign for my Future	1345513882259768	Facebook	flemish_region	Flemish Region	BE	Belgium	108	1	4469860	1722423	44448	10261
IKEA	IKEA	112961202185776	Facebook	flemish_region	Flemish Region	BE	Belgium	78	1	2708362	1144050	9446	1532
CD&V	CD&V	52997544531	Facebook	flemish_region	Flemish Region	BE	Belgium	110	1	2670302	847339	19236	2594
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	flemish_region	Flemish Region	BE	Belgium	18	1	1780221	682813	5950	1592
Facebook Brussels	Facebook	287739491272583	Facebook	flemish_region	Flemish Region	BE	Belgium	15	1	1592204	703409	12379	2656
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	flemish_region	Flemish Region	BE	Belgium	86	1	1587345	449493	11700	799
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	flemish_region	Flemish Region	BE	Belgium	196	1	1478231	393262	19342	96
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	flemish_region	Flemish Region	BE	Belgium	36	1	1451137	543481	6173	961
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	flemish_region	Flemish Region	BE	Belgium	148	1	1389690	325088	13238	474
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	flemish_region	Flemish Region	BE	Belgium	38	1	1245113	331597	9816	1790
Johan Van Overtveldt		275607285891320	Facebook	flemish_region	Flemish Region	BE	Belgium	15	1	1141985	457000	8485	1800
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	flemish_region	Flemish Region	BE	Belgium	25	1	1072780	247461	8003	1386
Bart De Wever		24079407056	Facebook	flemish_region	Flemish Region	BE	Belgium	2	1	999998	400000	9998	2000
sp.a Vlaams-Brabant	sp.a	299844037256	Facebook	flemish_region	Flemish Region	BE	Belgium	28	1	992965	252257	5075	597
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	flemish_region	Flemish Region	BE	Belgium	58	1	976198	463801	3670	799
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	flemish_region	Flemish Region	BE	Belgium	5	1	954995	411000	11195	2500
