age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	DE	Germany	4993	1256	10612891	3608704	80920	4247
18_24	18-24	DE	Germany	35975	4044	124232636	39048735	1319304	103050
25_34	25-34	DE	Germany	37512	4399	125985251	40935981	1282354	128999
35_44	35-44	DE	Germany	35372	4325	73261262	23568797	769977	77594
45_54	45-54	DE	Germany	34101	4117	63706880	19849565	766845	75149
55_64	55-64	DE	Germany	32214	3855	41249389	12242915	591648	47009
65_	65+	DE	Germany	29680	3460	22674789	6584552	367015	25816
