spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	NL	Netherlands	5984	1531	24094648	6183849	262817	75
50_100	50 - 100	NL	Netherlands	6255	1500	1092365	411879	6361	981
100_1k	100 - 1k	NL	Netherlands	2009	523	66616820	26880769	370877	105308
1k_5k	1k - 5k	NL	Netherlands	217	77	44938349	20014662	456823	91932
5k_10k	5k - 10k	NL	Netherlands	19	11	6042010	2920254	71277	35325
10k_50k	10k - 50k	NL	Netherlands	1	1	32659	16329	1453	290
