advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	CY	Cyprus	4	1	1263159	629270	10429	2086
European Parliament Office in Cyprus		205478755729	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	998791	499396	4992	998
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	221024	88409	2209	442
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	201395	80558	2013	402
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	CY	Cyprus	2	1	74486	35081	480	96
EU Environment		305608429284	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	73112	36556	365	73
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	40868	20434	204	40
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	38681	19341	193	38
Hoxton Capital Management		353185345195139	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	25337	10135	58	29
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	CY	Cyprus	2	1	21960	10980	109	21
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	16957	6782	169	33
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	14415	7208	72	14
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	CY	Cyprus	2	1	14248	5699	142	28
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	CY	Cyprus	2	1	4256	2128	18	3
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	2358	1179	20	10
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	CY	Cyprus	3	1	1394	557	12	2
Giving Brush		1945237355733646	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	467	187	4	0
Vegas Live Community		1024725667661429	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	272	136	12	2
Milaap		315603771494	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	67	27	0	0
The Charity for Civil Servants		216978845071240	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	61	30	1	0
eToro		105255116217636	Facebook	1k_5k	1k - 5k	CY	Cyprus	2	1	50	25	1	0
Gul Ahmed		312754697664	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	46	23	0	0
Ecogreen		2207467306235731	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	5	2	0	0
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	2	0	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	2	1	0	0
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	1	0	0	0
Zero Waste Produce Bags		195587574474388	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	1	0	0	0
Revista QB		1908798559359662	Facebook	1k_5k	1k - 5k	CY	Cyprus	1	1	0	0	0	0
