impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	LT	Lithuania	364	151	144389	0	14118	0
1k_5k	1k - 5k	LT	Lithuania	624	244	1075868	215216	21085	13
5k_10k	5k - 10k	LT	Lithuania	345	171	1062789	531447	10439	10
10k_50k	10k - 50k	LT	Lithuania	834	263	11997184	2399484	29295	1428
50k_100k	50k - 100k	LT	Lithuania	245	108	4940602	2470326	16880	3041
100k_200k	100k - 200k	LT	Lithuania	182	76	6022200	3011115	13965	2979
200k_500k	200k - 500k	LT	Lithuania	138	56	10108339	4043343	31642	8871
500k_1m	500k - 1m	LT	Lithuania	64	38	4666564	2333284	14979	3711
