audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	PL	Poland	7061	1552	27035707	10289884	76330	15103
m25_34	male (25-34)	PL	Poland	7936	1708	25167466	9614659	81372	16295
f18_24	female (18-24)	PL	Poland	7263	1583	23203022	8987029	61189	13050
f25_34	female (25-34)	PL	Poland	8188	1746	18359603	7120805	54363	11028
m35_44	male (35-44)	PL	Poland	7886	1687	18014566	6579703	58084	11151
f35_44	female (35-44)	PL	Poland	8171	1724	16785870	6153427	49880	9759
f55_64	female (55-64)	PL	Poland	7046	1516	13611739	4463053	44884	7763
f45_54	female (45-54)	PL	Poland	7884	1648	11951812	4175026	37265	7062
m45_54	male (45-54)	PL	Poland	7592	1613	10768535	3748280	35368	6504
f65_	female (65+)	PL	Poland	5911	1320	8451649	2716398	28563	4822
m55_64	male (55-64)	PL	Poland	6777	1485	7537954	2472669	24918	4179
m65_	male (65+)	PL	Poland	5694	1305	5158554	1695120	17058	2871
f13_17	female (13-17)	PL	Poland	901	284	2431732	868132	4474	477
m13_17	male (13-17)	PL	Poland	857	275	1805168	649306	3512	406
u35_44	unknown (35-44)	PL	Poland	5960	1408	212426	76392	780	147
u25_34	unknown (25-34)	PL	Poland	5230	1313	134185	49704	504	101
u18_24	unknown (18-24)	PL	Poland	4008	1075	72385	25834	264	50
u45_54	unknown (45-54)	PL	Poland	4916	1214	68556	24324	260	50
u65_	unknown (65+)	PL	Poland	3576	979	42007	13880	147	24
u55_64	unknown (55-64)	PL	Poland	3673	1000	30982	10403	107	18
u13_17	unknown (13-17)	PL	Poland	499	212	6758	2384	16	1
