week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w002	Week 2	EE	Estonia	Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	1	1	26922	5384	53	0
w002	Week 2	EE	Estonia	Yoko Alender		709212302463805	Facebook	7	1	16958	4539	376	0
w002	Week 2	EE	Estonia	Pela Case		119283008140727	Facebook	3	1	667	133	0	0
w002	Week 2	EE	Estonia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	308	130	0	0
w002	Week 2	EE	Estonia	Dean Graziosi		17457692073	Facebook	1	1	288	144	1	0
w002	Week 2	EE	Estonia	The Bamboo Brush Society		1152885191422950	Facebook	4	1	142	56	0	0
w002	Week 2	EE	Estonia	Animal Matters	Animal Matters	1439364926329185	Facebook	1	1	92	46	0	0
w002	Week 2	EE	Estonia	Soviet Visuals		1160495674016675	Facebook	3	1	89	20	0	0
w002	Week 2	EE	Estonia	Le Monde		14892757589	Facebook	6	1	42	16	0	0
w002	Week 2	EE	Estonia	Soonfeed		214615931960850	Facebook	1	1	23	11	0	0
w002	Week 2	EE	Estonia	Florida Invest		1757174107834441	Facebook	1	1	15	3	0	0
w002	Week 2	EE	Estonia	garagErasmus Foundation		126673650730964	Facebook	1	1	12	2	0	0
w002	Week 2	EE	Estonia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	4	1	11	0	1	0
w002	Week 2	EE	Estonia	Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	1	1	3	0	0	0
w002	Week 2	EE	Estonia	Banque mondiale		155174084508744	Facebook	3	1	3	1	0	0
w002	Week 2	EE	Estonia	COP23		1812087282376505	Facebook	1	1	3	1	0	0
w002	Week 2	EE	Estonia	YOGA BURN		146316959083110	Facebook	2	1	2	0	0	0
w002	Week 2	EE	Estonia	Andreas Schieder	SPÖ	290881691011354	Facebook	2	1	1	0	0	0
w002	Week 2	EE	Estonia	The Intercept Brasil		1754956431459064	Facebook	1	1	1	0	0	0
