audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	AT	Austria	11159	1397	29637275	10405734	268019	40801
m18_24	male (18-24)	AT	Austria	10477	1276	25580574	8862726	219736	31212
f18_24	female (18-24)	AT	Austria	10505	1295	20216996	7105570	158875	21030
f25_34	female (25-34)	AT	Austria	11317	1421	19274190	6910796	173257	25693
m35_44	male (35-44)	AT	Austria	10771	1350	18279760	6327708	178114	27144
m45_54	male (45-54)	AT	Austria	10314	1304	14374244	4784149	150138	21278
f35_44	female (35-44)	AT	Austria	10982	1382	12609865	4355565	127222	18315
f45_54	female (45-54)	AT	Austria	10580	1328	11762942	3909637	127221	17262
f55_64	female (55-64)	AT	Austria	9606	1227	9248171	3025011	104479	13534
m55_64	male (55-64)	AT	Austria	9309	1212	9161091	2965167	100814	13168
m65_	male (65+)	AT	Austria	8208	1074	5029979	1610264	57539	7338
f65_	female (65+)	AT	Austria	8283	1087	5002193	1619371	56764	7411
f13_17	female (13-17)	AT	Austria	4846	394	4799325	1635653	37041	4571
m13_17	male (13-17)	AT	Austria	5099	385	4233101	1401901	39482	4459
u25_34	unknown (25-34)	AT	Austria	7643	1181	288065	98664	2761	375
u35_44	unknown (35-44)	AT	Austria	7540	1164	262552	88179	2655	365
u45_54	unknown (45-54)	AT	Austria	6380	1058	124630	40555	1315	176
u18_24	unknown (18-24)	AT	Austria	5337	942	78121	26640	665	87
u65_	unknown (65+)	AT	Austria	4499	853	66528	21380	723	86
u55_64	unknown (55-64)	AT	Austria	4656	901	57134	18025	611	79
u13_17	unknown (13-17)	AT	Austria	1574	265	16806	5603	140	16
