country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	d135	2019-05-15	142	52	184463	71477	949	60
PT	Portugal	d134	2019-05-14	149	55	306162	131108	1129	80
PT	Portugal	d133	2019-05-13	144	56	412267	184392	1057	183
PT	Portugal	d132	2019-05-12	142	59	177811	72011	501	74
PT	Portugal	d131	2019-05-11	172	63	236422	95430	829	174
PT	Portugal	d130	2019-05-10	171	66	260644	94959	985	159
PT	Portugal	d129	2019-05-09	179	64	1204998	551587	1686	118
PT	Portugal	d128	2019-05-08	167	65	313717	146043	672	115
PT	Portugal	d127	2019-05-07	164	65	1004744	443942	2273	442
PT	Portugal	d126	2019-05-06	161	62	491205	233949	1913	340
PT	Portugal	d125	2019-05-05	184	67	342998	159563	1643	332
PT	Portugal	d124	2019-05-04	180	69	586019	272617	1982	496
PT	Portugal	d123	2019-05-03	204	79	450250	205963	931	274
PT	Portugal	d122	2019-05-02	237	81	1339868	653119	1904	725
PT	Portugal	d121	2019-05-01	216	81	373065	154420	914	277
PT	Portugal	d120	2019-04-30	269	94	504907	186685	1284	285
PT	Portugal	d119	2019-04-29	287	91	1433052	673747	6141	1256
PT	Portugal	d118	2019-04-28	273	90	1128964	548109	5680	1110
PT	Portugal	d117	2019-04-27	282	98	208318	89504	1117	325
PT	Portugal	d116	2019-04-26	565	112	643276	270235	2377	570
PT	Portugal	d115	2019-04-25	549	111	427431	169946	1096	116
PT	Portugal	d114	2019-04-24	536	112	260283	64610	923	58
PT	Portugal	d113	2019-04-23	491	113	549682	237742	2160	357
PT	Portugal	d112	2019-04-22	390	118	182637	60172	739	43
PT	Portugal	d111	2019-04-21	344	112	312376	139359	718	112
PT	Portugal	d110	2019-04-20	359	120	282731	101410	652	79
PT	Portugal	d109	2019-04-19	441	135	983575	414012	1724	299
PT	Portugal	d108	2019-04-18	481	141	363188	150296	1010	85
PT	Portugal	d107	2019-04-17	506	144	696147	298547	1578	169
PT	Portugal	d106	2019-04-16	564	150	513265	206034	2006	314
