age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	RO	Romania	760	235	3041987	1183883	4121	504
18_24	18-24	RO	Romania	4148	1011	34587492	14831595	55429	12112
25_34	25-34	RO	Romania	4596	1109	38133177	16104147	82040	18339
35_44	35-44	RO	Romania	4580	1098	37464678	15513602	81308	17995
45_54	45-54	RO	Romania	4474	1059	41007330	16780954	94605	21180
55_64	55-64	RO	Romania	3929	988	33349163	13287371	75820	16104
65_	65+	RO	Romania	3289	860	16187772	6396376	38053	7998
