advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	65_	65+	RO	Romania	72	1	3086837	1356261	7147	2011
Partidul Naţional Liberal		181375448581167	Facebook	65_	65+	RO	Romania	87	1	1786889	733077	3432	910
România în primul rând	Future Innovation	770704223323599	Facebook	65_	65+	RO	Romania	54	1	1289411	548329	1839	449
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	65_	65+	RO	Romania	37	1	830098	393472	3399	870
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	65_	65+	RO	Romania	35	1	808160	387698	3695	777
RMDSZ	RMDSZ	102601499822802	Facebook	65_	65+	RO	Romania	140	1	580387	173820	791	113
George Simion		2212856535602171	Facebook	65_	65+	RO	Romania	21	1	539242	222835	1132	302
Winkler Gyula		1560147330888040	Facebook	65_	65+	RO	Romania	13	1	402788	182625	488	135
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	65_	65+	RO	Romania	19	1	401055	186005	1294	399
Romania #nuepsd	Future Innovation	293215748279337	Facebook	65_	65+	RO	Romania	31	1	335451	153482	244	105
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	RO	Romania	32	1	327928	152338	775	224
Gregoriana Tudoran		1985293741779690	Facebook	65_	65+	RO	Romania	25	1	187802	50466	277	47
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	65_	65+	RO	Romania	8	1	171035	76165	412	81
Eco friendly home		547824632336134	Facebook	65_	65+	RO	Romania	3	1	152691	69556	157	58
Daniel Buda	Buda Daniel	220579784732993	Facebook	65_	65+	RO	Romania	39	1	140595	38798	161	0
ALDE Sector 6		428872677299268	Facebook	65_	65+	RO	Romania	57	1	138748	36385	354	41
Video News		329122497569429	Facebook	65_	65+	RO	Romania	4	1	131988	53066	194	45
Razvan Popa		128861244581738	Facebook	65_	65+	RO	Romania	45	1	129682	39622	434	65
Declic	Declic	686190454826244	Facebook	65_	65+	RO	Romania	9	1	128824	57589	158	40
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	65_	65+	RO	Romania	5	1	124848	54225	350	74
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	65_	65+	RO	Romania	17	1	124512	56959	115	20
European Parliament		178362315106	Facebook	65_	65+	RO	Romania	45	1	123692	56005	804	118
Litere.net	litere.net	1504323906337545	Facebook	65_	65+	RO	Romania	10	1	122365	50302	67	14
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	65_	65+	RO	Romania	10	1	113691	47203	246	52
Calin Popescu Tariceanu		227922987222524	Facebook	65_	65+	RO	Romania	9	1	104170	42496	129	36
Ionel Dancă		227578001357165	Facebook	65_	65+	RO	Romania	7	1	101778	37840	31	3
Kelemen Hunor	RMDSZ	175293925828191	Facebook	65_	65+	RO	Romania	15	1	99253	20947	136	20
Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	65_	65+	RO	Romania	2	1	98677	41156	98	16
Politice.net	politice.net	2546711162025064	Facebook	65_	65+	RO	Romania	10	1	94647	38886	97	18
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	65_	65+	RO	Romania	12	1	93303	42363	537	122
Partidul Mișcarea Populară		581911828514783	Facebook	65_	65+	RO	Romania	4	1	76021	31772	155	31
Rares Bogdan		204397909629079	Facebook	65_	65+	RO	Romania	11	1	75232	25186	129	23
ALDE Municipiul Brasov		224811131707423	Facebook	65_	65+	RO	Romania	9	1	72246	18008	179	21
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	65_	65+	RO	Romania	26	1	71691	16978	222	0
PNL Cluj		252950101538687	Facebook	65_	65+	RO	Romania	21	1	68492	21612	122	6
Gabriel Petrea		636615956364844	Facebook	65_	65+	RO	Romania	2	1	58007	24022	78	28
Siegfried Muresan		731035500293728	Facebook	65_	65+	RO	Romania	5	1	55730	18236	54	10
Cornel Samartinean		398660653535821	Facebook	65_	65+	RO	Romania	10	1	53863	15268	238	47
Parlamentul European, Biroul de Informare în Romania		138896782840976	Facebook	65_	65+	RO	Romania	1	1	51575	25787	128	25
Norica Nicolai		121265151226126	Facebook	65_	65+	RO	Romania	4	1	50468	10093	99	0
Organizatia de Femei Partidul Mișcarea Populară Sector 1		1531492730401344	Facebook	65_	65+	RO	Romania	5	1	47165	10111	68	11
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	65_	65+	RO	Romania	12	1	46627	10858	47	2
Traian Băsescu		361235817223309	Facebook	65_	65+	RO	Romania	5	1	43649	15813	87	10
Fratii Haiduc Music Events		686571504711148	Facebook	65_	65+	RO	Romania	18	1	42375	9672	27	0
Eugen Tomac		494469087244449	Facebook	65_	65+	RO	Romania	5	1	40885	15625	78	4
Mioc George		130698810374423	Facebook	65_	65+	RO	Romania	2	1	40729	16496	47	0
PNL Constanţa	PNL Constanţa	422079857963680	Facebook	65_	65+	RO	Romania	22	1	40105	10120	87	3
PMP TV		958364000868431	Facebook	65_	65+	RO	Romania	5	1	39621	8369	95	0
PNL Sector 2		434422389926419	Facebook	65_	65+	RO	Romania	4	1	39440	8527	19	0
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	65_	65+	RO	Romania	2	1	37148	18574	158	31
ALDE Sector 2 - Alianta Liberalilor si Democratilor		460154467490118	Facebook	65_	65+	RO	Romania	7	1	36045	7127	88	13
PNL Bucuresti		678840505584990	Facebook	65_	65+	RO	Romania	6	1	35877	13330	73	21
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	65_	65+	RO	Romania	3	1	35699	16383	119	51
Florin Remeţan		137259469989828	Facebook	65_	65+	RO	Romania	5	1	34151	9768	63	11
PNL Timişoara		872727552790073	Facebook	65_	65+	RO	Romania	17	1	34013	9401	91	6
PNL Prahova		148993498505135	Facebook	65_	65+	RO	Romania	10	1	33997	7117	72	8
Ionel Arsene		298765223557508	Facebook	65_	65+	RO	Romania	4	1	32513	6474	73	13
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	65_	65+	RO	Romania	38	1	32484	7736	115	3
Marian-Jean Marinescu		207673790490	Facebook	65_	65+	RO	Romania	5	1	32264	6453	68	0
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	65_	65+	RO	Romania	5	1	31777	14666	11	2
Dan Lungu		90324141831	Facebook	65_	65+	RO	Romania	6	1	30979	6196	64	13
PNL Dambovita	PNL Dambovita	1469610256621123	Facebook	65_	65+	RO	Romania	6	1	30876	9982	55	9
George Simion Unire		294035851052538	Facebook	65_	65+	RO	Romania	18	1	28509	6620	102	3
Cristian Bușoi		112332998808842	Facebook	65_	65+	RO	Romania	4	1	28432	5686	44	5
Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	65_	65+	RO	Romania	2	1	26638	12031	31	14
PNL Bacău	PNL Bacău	1602563209957356	Facebook	65_	65+	RO	Romania	5	1	26397	5653	47	8
Carmen Avram		181221645364365	Facebook	65_	65+	RO	Romania	2	1	26378	5275	55	11
Departamentul Fonduri Europene al PSD		1030472763816931	Facebook	65_	65+	RO	Romania	5	1	26047	11418	14	1
ALDE Cluj - Alianta Liberalilor si Democratilor		427359837436211	Facebook	65_	65+	RO	Romania	6	1	24820	4964	83	0
PNL Brăila	Purice Marian	789998757706140	Facebook	65_	65+	RO	Romania	11	1	24176	5309	57	2
Paul Gheorghe		1751352201635496	Facebook	65_	65+	RO	Romania	18	1	23075	6034	88	0
Greens/EFA in the European Parliament		150527751674751	Facebook	65_	65+	RO	Romania	5	1	22991	7824	71	9
Minority SafePack		532492010145546	Facebook	65_	65+	RO	Romania	10	1	22694	6411	53	0
PNL Bistrița-Năsăud		709900909075368	Facebook	65_	65+	RO	Romania	16	1	22279	5021	47	2
PNL Alba		187133884725560	Facebook	65_	65+	RO	Romania	24	1	21877	5101	52	0
USR Cluj		287761518247055	Facebook	65_	65+	RO	Romania	3	1	21576	4315	29	4
G4 Media		425074431631411	Facebook	65_	65+	RO	Romania	3	1	20572	6207	23	4
Constantin Boliacu - Fost Consilier Local ALDE		1628366507416344	Facebook	65_	65+	RO	Romania	13	1	20550	4761	24	0
ALDE Iasi		1447073538898175	Facebook	65_	65+	RO	Romania	2	1	20322	4064	24	4
Maria Mădălina Turza Independent		2263337330658870	Facebook	65_	65+	RO	Romania	5	1	20280	3869	60	8
PNL Caras Severin		1612373492325952	Facebook	65_	65+	RO	Romania	6	1	19933	5658	21	0
Raluca Amariei	USR Sibiu	183087692172986	Facebook	65_	65+	RO	Romania	5	1	19364	3775	19	0
Raluca Turcan		360184320712594	Facebook	65_	65+	RO	Romania	4	1	18990	3798	56	3
Schimbarea in politica		1376495612426388	Facebook	65_	65+	RO	Romania	3	1	18762	3721	43	7
Alexandru Kocsis		509479962851716	Facebook	65_	65+	RO	Romania	2	1	18603	6330	25	5
Luminița Velciu - Recurs la morală		401942053715841	Facebook	65_	65+	RO	Romania	2	1	18381	3676	38	7
Zapatos		266384480473840	Facebook	65_	65+	RO	Romania	1	1	18259	7303	38	7
Allen Coliban		767582706713570	Facebook	65_	65+	RO	Romania	6	1	18059	3831	21	0
Iulian Lorincz		924354934394338	Facebook	65_	65+	RO	Romania	3	1	17970	5104	75	0
Kiállunk Erdélyért Európában		374048419814685	Facebook	65_	65+	RO	Romania	2	1	17883	4395	11	0
Partidul Mișcarea Populară Suceava Oficial		2022868144593694	Facebook	65_	65+	RO	Romania	14	1	17635	5873	129	0
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	65_	65+	RO	Romania	1	1	17358	6943	7	3
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	65_	65+	RO	Romania	14	1	16932	3780	61	7
Administraţie Liberală		2159559831039746	Facebook	65_	65+	RO	Romania	3	1	16807	8403	11	1
Adrian Mocanu		1750234035208501	Facebook	65_	65+	RO	Romania	7	1	16806	6341	35	12
PNL Sector 1		279506398903505	Facebook	65_	65+	RO	Romania	5	1	15982	4411	31	3
ALDE BACĂU		535445976897124	Facebook	65_	65+	RO	Romania	5	1	15768	6171	37	12
Culture Action Europe		123363221046746	Facebook	65_	65+	RO	Romania	1	1	15761	3152	31	0
Stefan Radu Oprea		425051144215846	Facebook	65_	65+	RO	Romania	1	1	15727	3145	32	6
European Greens		141366725876424	Facebook	65_	65+	RO	Romania	2	1	15678	7838	78	15
Falca Gheorghe		215405775174990	Facebook	65_	65+	RO	Romania	2	1	15643	3128	19	3
Cornel Radu Loghin		429437337859107	Facebook	65_	65+	RO	Romania	4	1	15354	3668	33	5
Divertisment		274230616037011	Facebook	65_	65+	RO	Romania	2	1	15076	3015	63	0
Partidul Miscarea Populara Sector 1		252452924903116	Facebook	65_	65+	RO	Romania	1	1	14680	2936	30	6
Partidul Mișcarea Populară Timiș		1412594878832282	Facebook	65_	65+	RO	Romania	2	1	14650	3625	50	10
Ilie Buzescu		1729840907232131	Facebook	65_	65+	RO	Romania	1	1	14159	2831	24	0
PNL Mehedinti		799686396757468	Facebook	65_	65+	RO	Romania	5	1	13926	3778	29	4
Andreea Ioana		238244803608178	Facebook	65_	65+	RO	Romania	1	1	13877	2775	24	0
Cristina Iurisniti Deputat USR BN		745975698891864	Facebook	65_	65+	RO	Romania	2	1	13281	2656	5	0
USR Prahova	USR Prahova	1385405838141456	Facebook	65_	65+	RO	Romania	4	1	13052	3781	45	7
Partidul Social Democrat - Departamentul pentru românii de pretutindeni	Partidul Social Democrat	315931009106788	Facebook	65_	65+	RO	Romania	3	1	12944	6472	9	1
PRO România București Sector 3		195140568018525	Facebook	65_	65+	RO	Romania	2	1	12607	5884	11	1
Consiliul Județean Neamț		277175176075548	Facebook	65_	65+	RO	Romania	1	1	12523	6261	65	13
Maricel Popa		1081443441969434	Facebook	65_	65+	RO	Romania	1	1	12438	2487	26	5
Ziarul Lumina		243537939050885	Facebook	65_	65+	RO	Romania	2	1	12352	2470	10	0
USR Sector 1	Uniunea Salvați România	885119281568843	Facebook	65_	65+	RO	Romania	1	1	12309	2461	5	0
Radu Silaghi-Dumitrescu		1040816649350929	Facebook	65_	65+	RO	Romania	4	1	12297	2891	65	0
Vasile Cristian Lungu		167669676772029	Facebook	65_	65+	RO	Romania	1	1	12165	6082	25	12
KDNP és Frakciója		230385242742	Facebook	65_	65+	RO	Romania	5	1	11945	2389	14	3
Adrian Mocanu		458397014327039	Facebook	65_	65+	RO	Romania	1	1	11910	2382	4	0
EPP - European People's Party		48034275355	Facebook	65_	65+	RO	Romania	1	1	11890	5945	29	5
Adrian Dupu		1866472253420915	Facebook	65_	65+	RO	Romania	7	1	11844	2770	86	0
Civil Liberties Union for Europe		1424938757739868	Facebook	65_	65+	RO	Romania	1	1	11632	2326	23	0
Camera de Comert si Industrie a Romaniei		366074080193406	Facebook	65_	65+	RO	Romania	1	1	11444	2288	23	4
ALDE Giurgiu		501725816898640	Facebook	65_	65+	RO	Romania	18	1	11341	1994	55	0
Dragos Benea	Partidul Social Democrat	447787405313835	Facebook	65_	65+	RO	Romania	5	1	11055	2165	23	3
1000 év Erdélyben, 100 év Romániában		1004811666340032	Facebook	65_	65+	RO	Romania	1	1	10816	2163	4	0
Ben Oni Ardelean		360646214023384	Facebook	65_	65+	RO	Romania	2	1	10619	2622	7	0
Eugen Țapu-Nazare		276092909160685	Facebook	65_	65+	RO	Romania	1	1	10444	2088	4	0
Nicoleta Ploscaru		2198387057107816	Facebook	65_	65+	RO	Romania	2	1	10334	2704	21	3
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	65_	65+	RO	Romania	1	1	10308	2061	43	21
RMDSZ Nőszervezet		379633622148337	Facebook	65_	65+	RO	Romania	2	1	9948	1989	4	0
Europe Together		140105536131109	Facebook	65_	65+	RO	Romania	1	1	9915	4957	49	9
PRO România București Sector 2	PRO România București Sector 2	1495468257186706	Facebook	65_	65+	RO	Romania	2	1	9823	2310	20	3
ALDE Giurgiu		463507610853279	Facebook	65_	65+	RO	Romania	17	1	9653	2785	33	0
Orașul meu iubit		182440155970799	Facebook	65_	65+	RO	Romania	3	1	9200	1840	22	3
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	65_	65+	RO	Romania	2	1	9024	4028	21	4
Partidul Mișcarea Populară - Organizația Municipală Cluj-Napoca		2081882595470333	Facebook	65_	65+	RO	Romania	3	1	9007	4379	51	9
e.on		511324618972373	Facebook	65_	65+	RO	Romania	2	1	8923	4110	6	1
Aresel		292847028010932	Facebook	65_	65+	RO	Romania	6	1	8844	2002	33	0
Transylvania NOW		1067238850277845	Facebook	65_	65+	RO	Romania	1	1	8723	1744	15	0
Mugur Cozmanciuc	Ursu Irina Mirela	772823779394341	Facebook	65_	65+	RO	Romania	3	1	8669	4335	18	0
Dreapta Liberală - DL		2575123425876766	Facebook	65_	65+	RO	Romania	1	1	8391	1678	17	3
MH TIMES		559977200816313	Facebook	65_	65+	RO	Romania	2	1	8272	1654	17	3
Ioan Mang		321896004518929	Facebook	65_	65+	RO	Romania	1	1	8188	1637	17	3
PNL Județul Hunedoara		1563516727242105	Facebook	65_	65+	RO	Romania	2	1	8183	1636	6	0
UNPR Iasi		1521984658019537	Facebook	65_	65+	RO	Romania	1	1	8161	1632	3	0
PNL Târgoviște		461838944252133	Facebook	65_	65+	RO	Romania	5	1	8148	1546	22	0
Fara Ipocriti		766417387050905	Facebook	65_	65+	RO	Romania	2	1	8036	3584	9	0
Florin Roman		148387219090644	Facebook	65_	65+	RO	Romania	1	1	7946	1589	16	3
Corina Cretu		200813406761691	Facebook	65_	65+	RO	Romania	4	1	7903	2787	25	0
Cojocnean Stefan- Iulian		852670971472964	Facebook	65_	65+	RO	Romania	3	1	7843	3921	16	0
